Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch
1554,70,RM,52.0,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,BrkTil,5,5,1,2.0,0.0,2.0,0.0,662.0,662.0,GasA,10,1,5.0,662,662,0,1324,0.0,1.0,1,0,3,1,5,6,10,0,nan,Detchd,1920.0,2,1.0,180.0,5,5,3,0,0,112,0,0,0,0,5,nan,0,2,2010,WD,Normal,test_col,112,112
1555,20,RL,100.0,15263,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,5,5,CBlock,7,5,1,5.5,766.0,2.0,0.0,656.0,1422.0,GasA,7,1,5.0,1675,0,0,1675,0.0,0.0,2,0,3,1,5,8,10,2,Gd,Attchd,1959.0,2,1.0,365.0,5,5,3,0,132,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,132,132
1556,50,RL,72.0,10632,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,7,3,1,2.0,0.0,2.0,0.0,689.0,689.0,GasA,7,0,5.0,725,499,0,1224,0.0,0.0,1,1,3,1,0,6,5,0,nan,Detchd,1917.0,2,1.0,180.0,3,3,2,0,0,248,0,0,0,0,0,nan,0,1,2010,COD,Normal,test_col,248,248
1557,190,RL,60.0,9900,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,5,5,1,5.5,1026.0,2.0,0.0,186.0,1212.0,GasA,5,0,5.0,1212,180,0,1392,1.0,0.0,1,0,3,1,5,6,10,0,nan,nan,,0,0.0,0.0,0,0,2,0,0,168,0,0,0,0,0,nan,0,2,2010,ConLD,Normal,test_col,168,168
1558,50,RL,65.0,6001,Pave,nan,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,3,5,1,1.0,368.0,2.0,0.0,232.0,600.0,GasA,10,0,5.0,600,319,0,919,0.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1940.0,2,1.0,231.0,5,5,3,0,0,45,0,0,0,0,3,nan,0,3,2010,WD,Normal,test_col,45,45
1559,70,C (all),,6449,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,5,5,CBlock,5,5,1,5.5,73.0,2.0,0.0,634.0,707.0,GasW,5,0,5.0,942,942,0,1884,0.0,0.0,1,1,4,1,5,7,10,0,nan,nan,,0,0.0,0.0,0,0,2,0,0,239,0,0,0,0,0,nan,0,3,2010,WD,Abnorml,test_col,239,239
1560,190,RH,60.0,6048,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,7,BrkTil,5,5,2,1.0,736.0,2.0,0.0,120.0,856.0,GasA,7,1,5.0,936,744,0,1680,1.0,0.0,2,0,2,2,5,7,10,1,Gd,Detchd,1910.0,2,2.0,450.0,5,3,1,56,144,0,0,0,0,0,0,nan,0,6,2010,COD,Normal,test_col,200,200
1561,90,RL,72.0,10773,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72.0,3,3,CBlock,5,5,1,5.0,704.0,2.0,0.0,1128.0,1832.0,GasA,5,0,5.0,1832,0,0,1832,2.0,0.0,2,0,4,2,5,8,10,0,nan,nan,,0,0.0,0.0,0,0,3,0,58,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,58,58
1562,20,RL,65.0,7800,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,5,5,CBlock,5,5,2,3.0,240.0,5.5,474.0,150.0,864.0,GasA,10,1,5.0,892,0,0,892,1.0,0.0,1,0,3,1,7,5,10,0,nan,Detchd,1966.0,2,1.0,416.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,test_col,0,0
1563,20,RL,65.0,7832,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,5,5,1,10.0,775.0,2.0,0.0,89.0,864.0,GasA,10,1,5.0,864,0,0,864,1.0,0.0,1,0,2,1,5,4,10,0,nan,Detchd,1969.0,2,1.0,280.0,5,5,3,226,0,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,226,226
1564,90,RL,,7424,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,7,5,3,10.0,1319.0,2.0,0.0,0.0,1319.0,GasA,5,1,5.0,1373,0,0,1373,1.0,0.0,1,0,3,1,5,5,10,2,TA,Attchd,1978.0,5,2.0,591.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,0,0
1565,60,RL,86.0,11227,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,7,CBlock,5,7,1,5.5,267.0,5.0,453.0,0.0,720.0,GasA,10,1,5.0,720,720,0,1440,0.0,0.0,1,1,4,1,5,7,10,2,TA,Attchd,1968.0,2,2.0,480.0,5,5,3,192,38,0,0,0,0,0,3,nan,0,3,2010,WD,Normal,test_col,230,230
1566,20,RL,,20062,Pave,nan,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,7,7,CBlock,7,5,4,5.0,1092.0,2.0,0.0,328.0,1420.0,GasA,7,1,5.0,1483,0,0,1483,1.0,0.0,1,1,1,1,5,4,10,2,TA,Attchd,1977.0,3,2.0,690.0,5,5,3,496,0,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,test_col,496,496
1567,30,RL,94.0,9259,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3,5,1,2.0,0.0,2.0,0.0,660.0,660.0,GasA,5,0,5.0,756,0,0,756,0.0,0.0,1,0,2,1,5,4,10,0,nan,Detchd,1945.0,2,2.0,440.0,5,5,2,80,0,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,test_col,80,80
1568,60,RL,,17082,Pave,nan,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,5,5,PConc,7,5,3,5.0,964.0,2.0,0.0,153.0,1117.0,GasA,10,1,5.0,1117,864,0,1981,1.0,0.0,2,1,4,1,7,8,10,1,TA,Attchd,1978.0,5,2.0,522.0,5,5,3,336,104,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,440,440
1569,50,RL,124.0,18600,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,3,4,1938,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,5,2,3.0,288.0,1.0,684.0,0.0,972.0,GasA,5,1,3.0,1052,558,0,1610,0.0,1.0,2,0,4,1,3,8,10,1,Gd,Attchd,1938.0,3,1.0,480.0,5,5,3,0,0,60,0,0,0,0,0,Shed,450,6,2010,WD,Normal,test_col,60,60
1570,20,RL,65.0,11479,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,1987,Gable,CompShg,Wd Sdng,Plywood,None,0.0,5,5,CBlock,5,5,1,10.0,104.0,5.5,387.0,172.0,663.0,GasA,10,1,5.0,1074,0,0,1074,1.0,0.0,1,0,3,1,7,6,10,1,TA,Attchd,1987.0,2,1.0,467.0,5,5,3,0,52,52,0,0,0,0,3,nan,0,6,2010,WD,Normal,test_col,104,104
1571,50,RL,50.0,9350,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0.0,5,5,CBlock,5,3,1,1.0,192.0,2.0,0.0,564.0,756.0,GasA,10,1,5.0,1169,0,362,1531,0.0,0.0,1,0,3,1,5,8,10,1,TA,Detchd,1947.0,2,1.0,209.0,3,5,3,0,0,0,0,0,0,0,3,nan,0,6,2010,WD,Normal,test_col,0,0
1572,20,RL,75.0,9525,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1954,1998,Gable,CompShg,WdShing,Wd Shng,None,0.0,5,5,CBlock,5,5,3,3.0,954.0,2.0,0.0,218.0,1172.0,GasA,5,1,5.0,1172,0,0,1172,1.0,0.0,1,0,3,1,5,5,10,0,nan,Attchd,1954.0,5,1.0,366.0,5,5,3,240,0,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,test_col,240,240
1573,20,RL,44.0,17485,Pave,nan,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,7,5,PConc,7,5,4,10.0,1346.0,2.0,0.0,162.0,1508.0,GasA,10,1,5.0,1508,0,0,1508,1.0,0.0,1,0,1,1,7,5,10,2,TA,Attchd,2009.0,3,2.0,572.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,1,2010,Con,Partial,test_col,0,0
1574,20,RL,,11200,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,3,CBlock,5,5,2,2.0,0.0,2.0,0.0,1250.0,1250.0,GasA,10,1,5.0,1298,0,0,1298,0.0,0.0,2,0,3,1,5,5,10,0,nan,Detchd,1964.0,2,2.0,504.0,5,3,2,0,144,0,0,0,0,0,0,nan,0,6,2010,COD,Normal,test_col,144,144
1575,20,RL,83.0,11980,Pave,nan,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,7,5,CBlock,7,5,4,10.0,1433.0,2.0,0.0,0.0,1433.0,GasA,10,1,5.0,1433,0,0,1433,1.0,0.0,1,1,1,1,7,4,10,2,TA,Attchd,1987.0,3,2.0,528.0,7,7,3,0,278,0,0,266,0,0,3,nan,0,6,2010,WD,Normal,test_col,544,544
1576,60,RL,87.0,12361,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,7,7,PConc,7,5,1,10.0,860.0,2.0,0.0,86.0,946.0,GasA,10,1,5.0,964,838,0,1802,0.0,1.0,2,1,3,1,7,8,10,1,Gd,2Types,2000.0,3,4.0,1017.0,5,5,3,450,92,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,542,542
1577,20,RL,64.0,7360,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,2010,Gable,CompShg,VinylSd,VinylSd,Stone,80.0,7,5,PConc,7,5,1,10.0,24.0,2.0,0.0,1198.0,1222.0,GasA,10,1,5.0,1222,0,0,1222,0.0,0.0,2,0,2,1,7,6,10,0,nan,Attchd,2009.0,3,2.0,615.0,5,5,3,0,54,0,0,0,0,0,0,nan,0,3,2010,WD,Normal,test_col,54,54
1578,50,RL,82.0,14235,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,6,8,1900,1993,Gable,CompShg,Wd Sdng,Plywood,None,0.0,5,5,PConc,3,7,1,2.0,0.0,2.0,0.0,676.0,676.0,GasA,5,1,5.0,831,614,0,1445,0.0,0.0,2,0,3,1,5,6,10,0,nan,Detchd,1957.0,2,2.0,484.0,5,5,2,0,59,0,0,0,0,0,0,nan,0,3,2010,WD,Normal,test_col,59,59
1579,85,RL,82.0,11105,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,PConc,7,3,3,10.0,870.0,2.0,0.0,0.0,870.0,GasA,7,1,5.0,965,0,0,965,1.0,0.0,1,0,2,1,5,4,10,0,nan,Attchd,1998.0,2,2.0,580.0,7,5,3,71,0,0,0,0,0,0,5,nan,0,7,2010,WD,Normal,test_col,71,71
1580,60,RL,,9337,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,PConc,7,5,1,5.0,353.0,2.0,0.0,525.0,878.0,GasA,10,1,5.0,892,800,0,1692,0.0,0.0,2,1,3,1,5,8,10,1,TA,Attchd,1997.0,3,2.0,513.0,5,5,3,0,39,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,test_col,39,39
1581,20,RL,38.0,15240,Pave,nan,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,7,7,CBlock,7,5,1,10.0,198.0,5.5,688.0,140.0,1026.0,GasA,10,1,5.0,1026,0,0,1026,1.0,0.0,1,1,3,1,5,5,10,0,nan,Attchd,1977.0,2,1.0,308.0,5,5,3,316,85,0,0,0,0,0,3,nan,0,6,2010,WD,Normal,test_col,401,401
1582,20,RL,68.0,7480,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,5,3,5.0,480.0,2.0,0.0,396.0,876.0,GasA,5,1,5.0,876,0,0,876,1.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1977.0,2,2.0,484.0,5,5,3,0,0,0,0,0,0,0,3,nan,0,6,2010,WD,Normal,test_col,0,0
1583,20,RL,80.0,10389,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,7,5,PConc,7,5,1,10.0,1682.0,2.0,0.0,296.0,1978.0,GasA,10,1,5.0,1978,0,0,1978,1.0,0.0,2,1,3,1,7,8,10,1,Gd,Attchd,2003.0,3,3.0,850.0,5,5,3,188,25,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,213,213
1584,60,RL,75.0,9375,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1040.0,1040.0,GasA,10,1,5.0,1044,1054,0,2098,0.0,0.0,2,1,4,1,7,9,10,1,TA,Attchd,1997.0,5,2.0,621.0,5,5,3,331,38,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,test_col,369,369
1585,120,RM,,4435,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,7,5,PConc,7,5,3,10.0,672.0,2.0,0.0,176.0,848.0,GasA,10,1,5.0,848,0,0,848,1.0,0.0,1,0,1,1,7,4,10,0,nan,Attchd,2003.0,5,2.0,420.0,5,5,3,140,0,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,test_col,140,140
1586,30,RL,67.0,8777,Pave,nan,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,CBlock,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,0,5.0,640,0,0,640,0.0,0.0,1,0,2,1,5,5,8,0,nan,Detchd,1945.0,2,1.0,240.0,5,5,2,0,0,0,0,0,0,0,0,nan,0,4,2010,ConLD,Normal,test_col,0,0
1587,20,RL,68.0,8842,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,CBlock,3,5,1,2.0,0.0,2.0,0.0,381.0,381.0,GasA,10,1,5.0,992,0,0,992,0.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1954.0,2,1.0,319.0,5,5,3,60,0,56,0,0,0,0,3,nan,0,1,2010,Oth,Abnorml,test_col,116,116
1588,20,RL,60.0,10044,Pave,nan,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,7,5,4,5.0,1070.0,2.0,0.0,126.0,1196.0,GasA,5,1,5.0,1196,0,0,1196,1.0,0.0,1,0,3,1,5,6,10,0,nan,Attchd,1968.0,3,1.0,336.0,5,5,3,257,0,168,0,0,0,0,3,nan,0,6,2010,WD,Normal,test_col,425,425
1589,50,RL,89.0,11792,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,5,5,1,2.0,0.0,2.0,0.0,744.0,744.0,GasA,10,0,4.0,792,328,0,1120,0.0,0.0,1,0,2,1,3,5,10,0,nan,Detchd,1956.0,2,2.0,480.0,5,3,1,0,0,0,0,160,0,0,0,nan,0,6,2010,WD,Abnorml,test_col,160,160
1590,80,RL,65.0,6305,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,5,5,3,5.0,528.0,2.0,0.0,480.0,1008.0,GasA,5,1,5.0,1096,0,0,1096,1.0,0.0,1,0,3,1,5,5,10,1,Fa,Detchd,1975.0,2,1.0,352.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,test_col,0,0
1591,20,RL,64.0,6410,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,5,5,CBlock,5,5,1,2.0,0.0,2.0,0.0,960.0,960.0,GasA,10,1,5.0,960,0,0,960,0.0,0.0,1,0,3,1,5,5,10,0,nan,nan,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,3,nan,0,5,2010,WD,Normal,test_col,0,0
1592,30,RL,67.0,4853,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,5,5,BrkTil,5,5,2,5.5,133.0,2.0,0.0,974.0,1107.0,GasA,3,0,3.0,1296,0,0,1296,0.0,0.0,2,0,2,1,3,5,10,1,Gd,Detchd,1979.0,2,1.0,260.0,5,5,3,0,0,36,0,0,0,0,3,nan,0,5,2010,WD,Normal,test_col,36,36
1593,30,RL,,7890,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,5,1,5.5,238.0,2.0,0.0,618.0,856.0,GasA,5,1,5.0,856,0,0,856,1.0,0.0,1,0,2,1,5,4,10,1,Gd,Detchd,1939.0,2,2.0,399.0,5,5,3,0,0,0,0,166,0,0,0,nan,0,3,2010,WD,Normal,test_col,166,166
1594,90,RH,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0.0,5,5,Slab,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,1,5.0,862,1788,0,2650,0.0,0.0,3,0,6,2,5,10,6,0,nan,nan,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,Shed,500,2,2010,WD,Normal,test_col,0,0
1595,50,RL,51.0,9839,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,2,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,PConc,5,3,1,2.0,0.0,2.0,0.0,894.0,894.0,GasA,10,1,5.0,894,772,0,1666,1.0,0.0,1,0,3,1,5,7,10,1,Gd,nan,,0,0.0,0.0,0,0,2,0,156,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,test_col,156,156
1596,50,RL,78.0,10452,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,7,7,BrkTil,7,5,1,5.0,426.0,3.0,252.0,850.0,1528.0,GasA,10,1,5.0,1225,908,0,2133,1.0,0.0,1,1,4,1,5,8,10,2,TA,Attchd,1941.0,2,1.0,312.0,5,5,3,0,0,86,0,0,0,0,0,nan,0,7,2010,WD,Normal,test_col,86,86
1597,90,RL,78.0,15600,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,5,7,CBlock,5,5,1,5.0,375.0,2.0,0.0,657.0,1032.0,GasA,10,1,5.0,1102,1075,0,2177,0.0,0.0,2,1,5,2,5,11,10,0,nan,Detchd,1950.0,2,2.0,484.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,3,2010,WD,Normal,test_col,0,0
1598,80,RL,85.0,19645,Pave,nan,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,6,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,5,5,PConc,7,5,1,10.0,343.0,2.0,0.0,80.0,423.0,GasA,10,1,5.0,896,756,0,1652,1.0,0.0,2,1,3,1,7,6,10,0,nan,BuiltIn,1994.0,3,2.0,473.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,6,2010,WD,Normal,test_col,0,0
1599,120,RM,35.0,3907,Pave,nan,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,7,5,CBlock,7,5,4,10.0,747.0,2.0,0.0,235.0,982.0,GasA,7,1,5.0,1034,0,0,1034,1.0,0.0,1,0,1,1,7,4,10,1,TA,Attchd,1989.0,5,2.0,598.0,5,5,3,141,36,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,test_col,177,177
1600,120,RM,35.0,3907,Pave,nan,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,7,5,CBlock,7,5,3,10.0,76.0,2.0,0.0,1115.0,1191.0,GasA,7,1,5.0,1191,0,0,1191,0.0,0.0,2,0,2,1,7,5,10,1,TA,Attchd,1989.0,2,2.0,531.0,5,5,3,112,81,0,0,0,0,0,0,nan,0,3,2010,WD,Normal,test_col,193,193
1601,30,RM,58.0,8154,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,5,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,5,5,1,3.0,480.0,2.0,0.0,0.0,480.0,GasA,5,1,5.0,540,0,0,540,0.0,0.0,1,0,1,1,5,4,10,0,nan,Detchd,1951.0,2,1.0,200.0,3,3,2,0,0,0,0,0,0,0,0,nan,0,4,2010,ConLw,Normal,test_col,0,0
1602,50,RM,50.0,9140,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,5,5,2,3.0,308.0,2.0,0.0,321.0,629.0,GasA,3,1,5.0,727,380,0,1107,0.0,0.0,1,0,2,1,5,5,10,0,nan,Detchd,1950.0,2,1.0,625.0,5,5,3,0,56,0,0,200,0,0,3,nan,0,4,2010,COD,Normal,test_col,256,256
1603,30,C (all),66.0,8712,Grvl,nan,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,5,1,2.0,0.0,2.0,0.0,756.0,756.0,GasA,7,1,5.0,952,0,0,952,0.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1896.0,3,1.0,330.0,5,5,2,0,0,265,0,0,0,0,0,nan,0,6,2010,WD,Alloca,test_col,265,265
1604,120,RM,44.0,3811,Pave,nan,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,7,5,PConc,10,5,4,10.0,1373.0,2.0,0.0,221.0,1594.0,GasA,10,1,5.0,1646,0,0,1646,1.0,1.0,2,0,2,1,7,5,10,1,Gd,Attchd,2004.0,5,2.0,525.0,5,5,3,128,53,0,0,155,0,0,0,nan,0,5,2010,WD,Normal,test_col,336,336
