Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,kfold
853,75,0,53.0,7128,0,-1,0,0,0,0,0,2,0,0,0,6,7,5,1941,1950,0,0,1,1,1,0.0,5,7,1,5,5,1,5.5,364.0,2.0,0.0,554.0,918.0,0,7,1,5.0,918,728,0,1646,0.0,0.0,2,0,4,1,5,7,10,2,1,1,1941.0,2,1.0,240.0,5,5,3,0,0,0,0,126,0,0,3,-1,0,8,2007,0,0,164000,126,126,0,0,0,0,134.49056603773585,4210.0,7368.0,11578.0,0.5713897937024973,inf,11578.0,1.0,0,2.5,0,70,1.0,61,9,66,57,1,1,0,0.3965141612200436,120.0,12,18.5,14,364.0,0.6034858387799564,6.0,3.7,3.5,54.2,4.927272727272729,-1
854,80,0,69.0,12095,0,-1,1,0,0,2,0,11,0,0,0,5,6,6,1964,1964,0,0,1,3,0,115.0,5,7,1,5,5,4,5.5,564.0,2.0,0.0,563.0,1127.0,0,5,1,5.0,1445,0,0,1445,0.0,0.0,1,1,3,1,5,7,10,1,2,0,1964.0,3,2.0,645.0,5,5,3,180,0,0,0,0,0,0,3,-1,0,8,2009,0,0,158000,180,180,0,1,3,1,129.625,4017.0,12740.0,16757.0,0.3153061224489796,inf,16757.0,1.0,0,1.3,1,47,0.0,47,0,45,45,2,4,0,0.5004436557231589,215.0,12,21.5,16,564.0,0.4995563442768412,6.0,4.3,4.0,52.3,4.754545454545454,-1
855,20,0,102.0,17920,0,-1,0,0,0,0,0,9,0,0,0,1,5,4,1955,1974,1,0,2,4,1,0.0,5,5,1,5,5,2,5.0,306.0,5.5,1085.0,372.0,1763.0,0,5,1,5.0,1779,0,0,1779,1.0,0.0,1,1,3,1,5,6,10,1,1,0,1955.0,2,2.0,454.0,5,5,3,0,418,0,0,312,0,0,0,-1,0,7,2006,0,1,170000,730,730,0,0,0,0,175.68627450980392,5321.0,18374.0,23695.0,0.28959399150974197,inf,23695.0,1.0,0,1.0,1,56,1.0,37,19,51,32,2,1,1,0.7889960294951787,151.33333333333334,10,22.5,14,1391.0,0.21100397050482134,5.0,4.5,3.5,48.0,4.363636363636363,-1
856,20,0,69.0,6897,0,-1,1,0,0,2,0,9,0,0,0,1,5,8,1962,2010,0,0,3,3,1,0.0,5,7,1,5,5,1,5.0,659.0,2.0,0.0,381.0,1040.0,0,10,1,5.0,1040,0,0,1040,1.0,0.0,1,1,3,1,5,6,10,0,-1,1,1962.0,2,1.0,260.0,5,5,3,0,104,0,0,0,0,0,0,-1,0,4,2010,0,0,127000,104,104,0,1,3,1,129.625,3120.0,7157.0,10277.0,0.4359368450468073,inf,10277.0,1.0,0,1.0,1,49,1.0,1,48,48,0,3,1,0,0.6336538461538461,130.0,12,18.0,14,659.0,0.3663461538461538,6.0,3.6,3.5,56.1,5.1000000000000005,-1
857,80,0,69.0,10970,0,-1,1,2,0,0,1,0,0,0,0,5,6,6,1978,1978,0,0,6,3,1,0.0,5,5,1,7,7,4,10.0,505.0,1.0,435.0,0.0,940.0,0,5,1,5.0,1026,0,0,1026,1.0,0.0,1,0,3,1,5,5,10,0,-1,1,1981.0,2,2.0,576.0,5,3,3,0,0,34,0,0,0,0,3,-1,0,10,2008,0,0,147000,34,34,0,4,2,2,129.625,2992.0,11546.0,14538.0,0.25913736358912176,inf,14538.0,1.0,0,1.3,1,33,0.0,33,0,30,30,2,1,0,1.0,192.0,10,29.0,12,940.0,0.0,5.0,5.8,3.0,50.8,4.618181818181818,-1
858,60,0,65.0,8125,0,-1,0,0,0,0,0,17,0,0,0,0,6,5,1994,1995,0,0,3,3,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,702.0,702.0,0,7,1,5.0,702,779,0,1481,0.0,0.0,2,1,3,1,5,6,10,1,0,0,1994.0,5,2.0,343.0,5,5,3,0,36,0,0,0,0,0,0,-1,0,3,2009,0,0,174000,36,36,0,0,0,0,125.0,3664.0,8468.0,12132.0,0.432687765706188,inf,12132.0,1.0,0,2.0,1,17,1.0,16,1,15,14,3,5,0,0.0,114.33333333333331,10,17.0,20,0.0,1.0,5.0,3.4,5.0,52.4,4.763636363636363,-1
859,20,0,80.0,10400,0,-1,0,0,0,0,0,6,0,0,0,1,7,5,1976,1976,0,0,3,3,0,189.0,5,5,1,7,5,1,2.0,0.0,2.0,0.0,1090.0,1090.0,0,5,1,5.0,1370,0,0,1370,0.0,0.0,2,0,3,1,5,6,10,1,0,0,1976.0,3,2.0,479.0,5,5,3,0,0,0,0,0,0,0,3,-1,0,6,2009,0,1,152000,0,0,0,0,0,0,130.0,3830.0,10879.0,14709.0,0.3520544167662469,inf,14709.0,1.0,0,1.0,1,35,0.0,35,0,33,33,3,4,1,0.0,159.66666666666666,10,17.0,16,0.0,1.0,5.0,3.4,4.0,50.4,4.581818181818182,-1
860,60,0,69.0,11029,0,-1,1,0,0,2,0,6,7,0,0,0,6,7,1968,1984,0,0,3,3,0,220.0,5,5,1,5,5,2,3.0,619.0,2.0,0.0,435.0,1054.0,0,5,1,5.0,1512,1142,0,2654,1.0,0.0,2,1,4,1,7,9,10,1,1,0,1968.0,2,2.0,619.0,5,5,3,0,65,0,0,222,0,0,0,-1,0,8,2006,0,0,250000,287,287,0,1,3,1,129.625,6362.0,11648.0,18010.0,0.5461881868131868,inf,18010.0,1.0,2,2.0,1,43,1.0,27,16,38,22,3,4,0,0.5872865275142315,206.33333333333331,10,17.0,14,619.0,0.4127134724857685,5.0,3.4,3.5,52.9,4.8090909090909095,-1
861,50,0,55.0,7642,0,-1,0,0,0,2,0,2,0,0,0,2,7,8,1918,1998,0,0,2,5,1,0.0,7,5,2,5,5,1,2.0,0.0,2.0,0.0,912.0,912.0,0,7,1,5.0,912,514,0,1426,0.0,0.0,1,1,3,1,7,7,10,1,1,1,1925.0,2,1.0,216.0,5,5,3,0,240,0,0,0,0,0,5,-1,0,6,2007,0,0,189950,240,240,0,0,4,0,138.94545454545454,3764.0,7858.0,11622.0,0.4790022906592008,inf,11622.0,1.0,0,1.5,1,93,1.0,13,80,89,9,5,2,0,0.0,108.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,57.5,5.227272727272728,-1
862,190,0,75.0,11625,0,-1,0,0,0,0,0,9,0,0,1,1,5,4,1965,1965,1,0,6,3,1,0.0,5,5,0,5,5,2,3.0,841.0,2.0,0.0,198.0,1039.0,0,10,1,5.0,1039,0,0,1039,1.0,0.0,1,1,3,1,5,6,10,0,-1,0,1965.0,2,2.0,504.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,4,2010,0,0,131500,0,0,0,0,0,0,155.0,3117.0,12129.0,15246.0,0.2569873856047489,inf,15246.0,1.0,0,1.0,1,46,0.0,46,0,45,45,2,5,0,0.8094321462945141,168.0,10,17.0,14,841.0,0.19056785370548604,5.0,3.4,3.5,50.9,4.627272727272726,-1
863,20,0,81.0,9672,0,-1,0,0,0,2,0,12,0,0,0,1,6,5,1984,1985,1,0,3,4,1,0.0,5,5,0,7,5,1,10.0,338.0,2.0,0.0,702.0,1040.0,0,5,1,5.0,1097,0,0,1097,0.0,0.0,2,0,3,1,5,6,10,0,-1,0,1986.0,2,2.0,480.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,5,2010,0,0,152000,0,0,0,0,4,0,119.4074074074074,3234.0,10152.0,13386.0,0.3185579196217494,inf,13386.0,1.0,0,1.0,1,27,1.0,26,1,26,25,2,5,0,0.325,160.0,10,25.0,14,338.0,0.675,5.0,5.0,3.5,49.5,4.5,-1
864,20,0,70.0,7931,0,-1,0,0,0,0,0,11,0,0,0,1,5,5,1959,1959,1,0,4,4,1,0.0,5,5,1,5,5,1,3.0,1148.0,2.0,0.0,0.0,1148.0,0,5,1,5.0,1148,0,0,1148,1.0,0.0,1,0,3,1,5,6,10,0,-1,0,1959.0,2,1.0,672.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,7,2009,0,0,132500,0,0,0,0,0,0,113.3,3444.0,8603.0,12047.0,0.4003254678600488,inf,12047.0,1.0,0,1.0,1,52,0.0,52,0,50,50,2,1,0,1.0,336.0,10,16.0,14,1148.0,0.0,5.0,3.2,3.5,46.7,4.245454545454546,-1
865,20,3,72.0,8640,0,-1,0,0,0,0,0,5,0,0,0,1,7,5,2007,2008,0,0,0,0,1,0.0,7,5,0,10,5,1,2.0,0.0,2.0,0.0,1372.0,1372.0,0,10,1,5.0,1372,0,0,1372,0.0,0.0,2,0,3,1,7,6,10,0,-1,0,2008.0,5,2.0,529.0,5,5,3,0,140,0,0,0,0,0,0,-1,0,5,2008,1,2,250580,140,140,0,0,0,0,120.0,4116.0,9169.0,13285.0,0.4489039153669975,inf,13285.0,1.0,0,1.0,1,4,1.0,3,1,1,0,0,5,2,0.0,176.33333333333337,12,20.0,20,0.0,1.0,6.0,4.0,5.0,59.0,5.363636363636363,-1
866,20,0,69.0,8750,0,-1,1,0,0,0,0,11,0,0,0,1,5,6,1970,1970,0,0,1,1,0,76.0,5,5,1,5,5,1,3.0,828.0,2.0,0.0,174.0,1002.0,0,5,1,5.0,1002,0,0,1002,1.0,0.0,1,0,3,1,5,5,10,0,-1,1,1973.0,2,2.0,902.0,5,5,3,0,0,0,0,0,0,0,3,-1,0,8,2009,0,0,148500,0,0,0,1,2,1,129.625,3006.0,9652.0,12658.0,0.31143804392871943,inf,12658.0,1.0,0,1.0,1,41,0.0,41,0,39,39,1,4,0,0.8263473053892215,300.6666666666667,10,16.0,14,828.0,0.17365269461077845,5.0,3.2,3.5,47.7,4.336363636363637,-1
867,20,0,67.0,10656,0,-1,1,3,0,0,0,16,0,0,0,1,8,5,2006,2007,0,0,0,0,2,274.0,7,5,0,7,5,3,2.0,0.0,2.0,0.0,1638.0,1638.0,0,10,1,5.0,1646,0,0,1646,0.0,0.0,2,0,3,1,7,6,10,1,1,0,2007.0,3,3.0,870.0,5,5,3,192,80,0,0,0,0,0,0,-1,0,11,2007,1,2,248900,272,272,0,5,2,1,159.044776119403,4930.0,11526.0,16456.0,0.4277286135693215,inf,16456.0,1.0,0,1.0,1,5,1.0,4,1,1,0,0,3,2,0.0,217.5,12,19.0,16,0.0,1.0,6.0,3.8,4.0,59.8,5.4363636363636365,-1
868,20,0,85.0,6970,0,-1,0,0,0,2,0,9,1,0,0,1,4,5,1961,1961,0,0,0,0,1,0.0,5,5,1,5,5,1,5.0,932.0,2.0,0.0,108.0,1040.0,0,5,1,5.0,1120,0,0,1120,1.0,0.0,1,1,3,1,3,5,10,0,-1,0,1961.0,3,2.0,544.0,5,5,3,168,0,0,0,0,0,0,0,0,400,5,2007,0,0,129000,168,168,0,0,4,0,82.0,3280.0,7514.0,10794.0,0.4365184988022358,inf,10794.0,1.0,1,1.0,1,50,0.0,50,0,46,46,0,1,0,0.8961538461538462,181.33333333333331,10,18.0,16,932.0,0.10384615384615384,5.0,3.6,4.0,44.6,4.054545454545455,-1
869,60,0,69.0,14762,0,-1,1,0,0,2,0,17,1,0,0,0,5,6,1948,1950,0,0,6,4,1,0.0,5,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,5.0,1547,720,53,2320,0.0,0.0,2,0,2,1,5,7,10,1,0,0,1979.0,2,2.0,672.0,5,5,1,120,144,0,0,0,0,0,0,-1,0,5,2006,0,0,169000,264,264,0,1,3,1,129.625,4587.0,15434.0,20021.0,0.29720098483866786,377.75471698113205,19968.0,0.9973527795814396,1,2.0,1,63,1.0,61,2,58,56,6,2,0,0.5177304964539007,224.0,10,0.0,14,0.0,0.4822695035460993,5.0,0.0,3.5,47.5,4.318181818181818,-1
870,60,0,80.0,9938,0,-1,0,0,0,0,0,12,0,0,0,0,7,5,1993,1994,0,0,1,1,0,246.0,7,5,0,7,5,1,10.0,750.0,2.0,0.0,300.0,1050.0,0,10,1,5.0,1062,887,0,1949,1.0,0.0,2,1,3,1,7,8,10,1,0,0,1993.0,5,2.0,574.0,5,5,3,156,90,0,0,0,0,0,5,-1,0,6,2010,0,0,236000,246,246,0,0,0,0,124.225,4948.0,10512.0,15460.0,0.4707001522070015,inf,15460.0,1.0,0,2.0,1,18,1.0,17,1,17,16,1,0,0,0.7142857142857143,191.33333333333331,12,25.0,20,750.0,0.2857142857142857,6.0,5.0,5.0,61.0,5.545454545454546,-1
871,20,0,60.0,6600,0,-1,0,0,0,0,0,11,2,0,0,1,5,5,1962,1962,1,0,1,1,1,0.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,894.0,894.0,0,7,0,5.0,894,0,0,894,0.0,0.0,1,0,2,1,5,5,10,0,-1,1,1962.0,2,1.0,308.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,8,2009,0,0,109500,0,0,0,0,0,0,110.0,2682.0,6908.0,9590.0,0.3882455124493341,inf,9590.0,1.0,2,1.0,1,49,0.0,49,0,47,47,1,1,0,0.0,154.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,48.5,4.409090909090909,-1
872,60,0,70.0,8750,0,-1,0,0,0,0,0,0,0,0,0,0,6,5,1998,1998,0,0,0,0,0,116.0,5,5,0,7,5,1,10.0,505.0,2.0,0.0,299.0,804.0,0,10,1,5.0,804,878,0,1682,0.0,0.0,2,1,3,1,7,7,10,0,-1,0,1998.0,3,2.0,523.0,5,5,3,0,77,0,0,0,0,0,0,-1,0,6,2010,0,0,200500,77,77,0,0,0,0,125.0,4168.0,9273.0,13441.0,0.4494769761673677,inf,13441.0,1.0,0,2.0,1,13,0.0,13,0,12,12,0,0,0,0.6281094527363185,174.33333333333337,10,25.0,16,505.0,0.3718905472636816,5.0,5.0,4.0,57.0,5.181818181818182,-1
873,20,0,74.0,8892,0,-1,0,0,0,2,0,11,0,0,0,1,5,7,1953,1996,0,0,4,2,1,0.0,7,5,2,5,5,3,2.0,0.0,2.0,0.0,105.0,105.0,0,7,1,5.0,910,0,0,910,0.0,0.0,1,0,3,1,7,5,10,0,-1,0,1953.0,2,2.0,414.0,5,5,3,196,0,150,0,0,0,0,5,-1,0,10,2008,0,0,116000,346,346,0,0,4,0,120.16216216216215,1925.0,9306.0,11231.0,0.20685579196217493,inf,11231.0,1.0,0,1.0,1,58,1.0,15,43,55,12,4,2,0,0.0,138.0,12,17.0,14,0.0,1.0,6.0,3.4,3.5,53.9,4.9,-1
874,40,0,60.0,12144,0,-1,0,0,0,0,0,11,0,0,0,1,5,7,1949,1950,0,0,3,3,1,0.0,7,5,1,5,5,1,5.5,375.0,2.0,0.0,457.0,832.0,0,7,1,5.0,1036,0,232,1268,0.0,0.0,1,0,3,1,5,6,10,1,1,0,1949.0,2,1.0,288.0,5,5,3,0,28,0,0,0,0,0,0,2,0,9,2009,0,0,133000,28,28,0,0,0,0,202.4,3136.0,12432.0,15568.0,0.25225225225225223,67.10344827586206,15336.0,0.9850976361767728,0,1.0,1,62,1.0,61,1,60,59,3,1,0,0.4507211538461538,144.0,12,18.5,14,375.0,0.5492788461538461,6.0,3.7,3.5,53.2,4.836363636363637,-1
875,50,1,52.0,5720,0,-1,0,0,0,0,0,7,3,0,0,2,5,6,1941,1950,0,0,2,5,1,0.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,676.0,676.0,0,10,1,5.0,676,455,0,1131,0.0,0.0,1,1,3,1,5,5,10,0,-1,1,1941.0,2,1.0,200.0,5,5,3,26,0,0,0,0,0,0,0,-1,0,8,2009,0,1,66500,26,26,0,0,0,0,110.0,2938.0,5920.0,8858.0,0.4962837837837838,inf,8858.0,1.0,2,1.5,1,70,1.0,61,9,68,59,5,1,1,0.0,100.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,52.5,4.7727272727272725,-1
876,60,3,75.0,9000,0,-1,0,0,0,0,0,5,0,0,0,0,8,5,2007,2007,0,0,5,6,1,0.0,7,5,0,7,5,3,10.0,64.0,2.0,0.0,1120.0,1184.0,0,10,1,5.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,10,11,10,1,1,2,2007.0,5,2.0,550.0,5,5,3,208,364,0,0,0,0,0,0,-1,0,8,2007,1,2,303477,572,572,0,0,0,0,120.0,6404.0,9550.0,15954.0,0.6705759162303665,inf,15954.0,1.0,0,2.0,1,4,0.0,4,0,0,0,2,5,2,0.054054054054054064,183.33333333333331,12,27.0,20,64.0,0.945945945945946,6.0,5.4,5.0,65.4,5.945454545454546,-1
877,20,0,94.0,25286,0,-1,0,3,0,0,1,4,0,0,0,1,4,5,1963,1963,0,0,3,4,1,0.0,5,5,0,5,5,4,5.0,633.0,2.0,0.0,431.0,1064.0,0,7,1,5.0,1040,0,0,1040,1.0,0.0,1,0,3,1,5,5,10,0,-1,0,1963.0,2,2.0,648.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,1,2007,0,0,132250,0,0,0,6,0,2,269.0,3144.0,25934.0,29078.0,0.121230816688517,inf,29078.0,1.0,0,1.0,1,48,0.0,48,0,44,44,2,5,0,0.5949248120300752,216.0,10,21.0,14,633.0,0.4050751879699248,5.0,4.2,3.5,48.7,4.427272727272729,-1
878,60,0,74.0,8834,0,-1,0,0,0,0,0,10,0,0,0,0,9,5,2004,2005,1,0,0,0,2,216.0,7,5,0,10,5,1,10.0,1170.0,2.0,0.0,292.0,1462.0,0,10,1,5.0,1462,762,0,2224,1.0,0.0,2,1,4,1,10,10,10,1,1,0,2004.0,5,3.0,738.0,5,5,3,184,0,0,0,0,0,0,0,-1,0,6,2009,0,0,350000,184,184,0,0,0,0,119.37837837837836,5910.0,9572.0,15482.0,0.6174258253238613,inf,15482.0,1.0,0,2.0,1,7,1.0,6,1,5,4,0,3,0,0.8002735978112175,184.5,12,28.0,20,1170.0,0.1997264021887825,6.0,5.6,5.0,66.6,6.054545454545454,-1
879,85,0,88.0,11782,0,-1,1,0,0,0,0,9,0,0,0,4,5,7,1961,1995,0,0,3,3,1,0.0,5,5,1,5,5,3,5.0,899.0,2.0,0.0,210.0,1109.0,0,5,1,5.0,1155,0,0,1155,1.0,0.0,1,0,3,1,7,6,6,0,-1,1,1987.0,2,2.0,576.0,5,5,3,192,0,0,0,0,0,0,3,0,400,6,2010,0,0,148000,192,192,0,1,2,1,133.88636363636363,3419.0,12358.0,15777.0,0.27666289043534553,inf,15777.0,1.0,0,1.2,1,50,1.0,16,34,49,15,3,1,0,0.8106402164111812,192.0,10,20.0,14,899.0,0.18935978358881875,5.0,4.0,3.5,47.5,4.318181818181818,-1
880,20,0,69.0,7000,0,-1,1,0,0,3,0,0,0,0,0,1,5,8,1978,2005,0,0,0,0,0,90.0,7,7,1,5,5,1,5.0,646.0,2.0,0.0,218.0,864.0,0,10,1,5.0,864,0,0,864,1.0,0.0,1,0,3,1,5,6,10,0,-1,0,1978.0,2,1.0,336.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,7,2009,0,0,136500,0,0,0,1,1,1,129.625,2592.0,7336.0,9928.0,0.3533260632497274,inf,9928.0,1.0,0,1.0,1,33,1.0,6,27,31,4,0,4,0,0.7476851851851852,168.0,14,18.0,14,646.0,0.2523148148148148,7.0,3.6,3.5,57.1,5.1909090909090905,-1
881,20,0,60.0,7024,0,-1,0,0,0,0,0,15,0,0,0,1,5,5,2005,2006,0,0,0,0,1,0.0,5,5,0,10,7,1,5.0,980.0,2.0,0.0,110.0,1090.0,0,7,1,5.0,1090,0,0,1090,1.0,0.0,1,1,2,1,5,5,10,0,-1,0,2005.0,5,2.0,450.0,5,5,3,0,49,0,0,0,0,0,0,-1,0,6,2007,0,0,157000,49,49,0,0,0,0,117.06666666666666,3270.0,7474.0,10744.0,0.4375167246454375,inf,10744.0,1.0,0,1.0,1,6,1.0,5,1,2,1,0,5,0,0.8990825688073395,150.0,10,25.0,20,980.0,0.10091743119266056,5.0,5.0,5.0,52.0,4.727272727272728,-1
882,50,0,44.0,13758,0,-1,1,0,0,3,0,16,0,0,0,2,7,5,1990,1991,0,0,3,3,0,117.0,7,7,1,7,5,2,1.0,902.0,2.0,0.0,254.0,1156.0,0,10,1,5.0,1187,530,0,1717,0.0,0.0,2,1,3,1,7,7,10,1,0,0,1990.0,3,2.0,400.0,5,5,3,168,36,0,0,0,0,0,0,-1,0,4,2007,0,0,187500,204,204,0,1,1,1,312.6818181818182,4590.0,14158.0,18748.0,0.3241983330978952,inf,18748.0,1.0,0,1.5,1,21,1.0,20,1,17,16,3,4,0,0.7802768166089965,133.33333333333334,14,17.0,16,902.0,0.21972318339100347,7.0,3.4,4.0,59.4,5.4,-1
883,60,0,69.0,9636,0,-1,1,0,0,2,0,17,0,0,0,0,6,5,1992,1993,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,808.0,808.0,0,7,1,5.0,808,785,0,1593,0.0,0.0,2,1,3,1,5,7,10,1,0,2,1993.0,3,2.0,389.0,5,5,3,342,40,0,0,0,0,0,3,-1,0,12,2009,0,0,178000,382,382,0,1,3,1,129.625,3994.0,10025.0,14019.0,0.3984039900249377,inf,14019.0,1.0,0,2.0,1,19,1.0,18,1,17,16,0,5,0,0.0,129.66666666666666,10,17.0,16,0.0,1.0,5.0,3.4,4.0,51.4,4.672727272727274,-1
884,75,0,60.0,6204,0,-1,0,1,0,0,0,23,0,0,0,7,4,5,1912,1950,0,0,2,5,1,0.0,7,5,0,5,3,1,2.0,0.0,2.0,0.0,795.0,795.0,0,5,0,5.0,954,795,481,2230,1.0,0.0,1,0,5,1,5,10,10,0,-1,1,1997.0,2,1.0,440.0,5,7,3,0,188,0,0,0,0,0,0,-1,0,3,2006,0,0,118500,188,188,0,2,0,0,103.4,4774.0,6644.0,11418.0,0.7185430463576159,23.738045738045734,10937.0,0.9578735330180416,0,2.5,1,99,1.0,61,38,94,56,5,5,0,0.0,220.0,12,13.0,16,0.0,1.0,6.0,2.6,4.0,46.6,4.236363636363636,-1
885,20,0,65.0,7150,0,-1,0,0,0,0,0,11,0,0,0,1,5,5,1967,1967,0,0,3,3,0,60.0,5,5,1,5,5,1,3.0,432.0,2.0,0.0,460.0,892.0,0,5,1,5.0,892,0,0,892,0.0,0.0,1,0,3,1,5,5,10,0,-1,0,1967.0,3,1.0,288.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,7,2009,0,0,100000,0,0,0,0,0,0,110.0,2676.0,7438.0,10114.0,0.3597741328314063,inf,10114.0,1.0,0,1.0,1,44,0.0,44,0,42,42,3,4,0,0.4843049327354261,144.0,10,16.0,16,432.0,0.5156950672645739,5.0,3.2,4.0,47.2,4.290909090909091,-1
886,120,3,50.0,5119,0,-1,1,0,0,3,0,5,0,0,3,1,9,5,1999,2000,0,0,1,1,0,60.0,7,5,0,10,5,3,10.0,1238.0,2.0,0.0,460.0,1698.0,0,10,1,5.0,1709,0,0,1709,1.0,0.0,2,0,2,1,7,5,10,1,0,0,1999.0,5,2.0,506.0,5,5,3,97,65,0,0,0,0,0,0,-1,0,1,2008,2,1,328900,162,162,0,1,1,1,102.38,5116.0,5625.0,10741.0,0.9095111111111112,inf,10741.0,1.0,0,1.0,1,12,1.0,11,1,9,8,1,0,3,0.7290930506478209,168.66666666666666,12,30.0,20,1238.0,0.27090694935217896,6.0,6.0,5.0,64.0,5.8181818181818175,-1
887,90,0,70.0,8393,0,-1,0,0,0,2,0,11,0,0,2,1,5,5,1959,2005,0,0,1,1,0,122.0,5,5,1,5,5,1,1.0,528.0,2.0,0.0,1098.0,1626.0,0,10,1,5.0,1712,0,0,1712,0.0,0.0,2,0,4,2,5,8,10,0,-1,0,2005.0,5,2.0,588.0,5,5,3,272,54,0,0,0,0,0,0,-1,0,6,2006,0,1,145000,326,326,0,0,4,0,119.9,5050.0,8981.0,14031.0,0.5622981850573433,inf,14031.0,1.0,0,1.0,1,52,1.0,6,46,47,1,1,4,1,0.3247232472324723,196.0,10,14.0,20,528.0,0.6752767527675276,5.0,2.8,5.0,52.8,4.8,-1
888,50,0,59.0,16466,0,-1,1,0,0,0,0,15,0,0,0,2,5,7,1955,1955,0,0,1,1,1,0.0,5,7,0,5,5,1,2.0,0.0,2.0,0.0,816.0,816.0,0,5,1,5.0,872,521,0,1393,0.0,0.0,1,1,3,1,5,8,10,0,-1,0,1955.0,2,1.0,300.0,5,5,3,121,0,0,0,265,0,0,0,-1,0,4,2008,0,0,135500,386,386,0,1,2,1,279.0847457627118,3602.0,16766.0,20368.0,0.2148395562447811,inf,20368.0,1.0,0,1.5,1,56,0.0,56,0,53,53,1,5,0,0.0,150.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,49.5,4.5,-1
889,20,0,95.0,15865,0,-1,1,0,0,0,1,11,0,0,0,1,8,6,1970,1970,2,5,2,5,1,0.0,7,7,0,5,7,4,5.0,351.0,5.5,823.0,1043.0,2217.0,0,10,1,5.0,2217,0,0,2217,1.0,0.0,2,0,4,1,7,8,10,1,0,0,1970.0,2,2.0,621.0,5,5,3,81,207,0,0,224,0,0,0,-1,0,10,2007,0,0,268000,512,512,0,1,2,2,167.0,6651.0,16486.0,23137.0,0.4034332160621133,inf,23137.0,1.0,0,1.0,1,41,0.0,41,0,37,37,5,5,0,0.5295444294091114,207.0,14,26.5,14,1174.0,0.4704555705908886,7.0,5.3,3.5,62.8,5.709090909090909,-1
890,20,0,128.0,12160,0,-1,0,0,0,0,0,11,1,0,0,1,6,4,1953,1953,1,0,2,5,0,90.0,5,5,1,5,5,1,3.0,1024.0,2.0,0.0,481.0,1505.0,0,10,1,5.0,1505,0,0,1505,1.0,0.0,1,0,2,1,5,6,10,1,0,0,1953.0,3,2.0,505.0,5,5,3,0,0,0,162,0,0,0,0,-1,0,2,2009,0,0,149500,162,162,0,0,0,0,95.0,4515.0,12665.0,17180.0,0.35649427556257396,inf,17180.0,1.0,1,1.0,1,58,0.0,58,0,56,56,5,4,0,0.6803986710963456,168.33333333333334,10,16.0,16,1024.0,0.3196013289036545,5.0,3.2,4.0,53.2,4.836363636363637,-1
