Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities
1073,50,RL,50.0,7585,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,3,3,2,2.0,0.0,2.0,0.0,810.0,810.0,GasA,3,1,3.0,1002,454,0,1456,1.0,1.0,1,0,4,1,5,7,10,1,TA,Detchd,1954.0,2,1.0,280.0,5,5,1,0,0,0,0,0,0,0,0,nan,0,8,2006,WD,Normal,91500,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,151.7,3722.0,7865.0,11587.0,0.47323585505403687,inf,11587.0,1.0,RARE,1.5,1,63,1.0,61,2,58,56,MetalSd_MetalSd,CBlock_None,Normal_WD,0.0,140.0,10,12.0,14,0.0,1.0,5.0,2.4,3.5,40.9,3.7181818181818183
1074,60,RL,75.0,7950,Pave,nan,IReg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,5,5,CBlock,5,5,1,3.0,535.0,2.0,0.0,155.0,690.0,GasA,5,1,5.0,698,728,0,1426,0.0,0.0,1,1,3,1,5,6,10,0,nan,Attchd,1977.0,5,2.0,440.0,5,5,3,252,0,0,0,0,0,0,3,nan,0,7,2009,WD,Normal,159500,252,252,Pave_nan,IReg_Bnk,IReg_Corner,IReg_Gtl,106.0,3542.0,8390.0,11932.0,0.42216924910607867,inf,11932.0,1.0,Norm_Norm,2.0,1,34,0.0,34,0,32,32,RARE,CBlock_BrkFace,Normal_WD,0.7753623188405797,146.66666666666666,10,16.0,20,535.0,0.2246376811594203,5.0,3.2,5.0,50.2,4.5636363636363635
1075,20,RL,74.0,8556,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,3,2.0,0.0,2.0,0.0,1240.0,1240.0,GasA,10,1,5.0,1240,0,0,1240,0.0,0.0,2,0,2,1,7,5,10,0,nan,Attchd,2006.0,3,3.0,826.0,5,5,3,140,93,0,0,0,0,0,0,nan,0,5,2007,WD,Normal,194000,233,233,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,115.62162162162163,3720.0,9382.0,13102.0,0.3965039437220209,inf,13102.0,1.0,Norm_Norm,1.0,1,5,0.0,5,0,1,1,VinylSd_VinylSd,PConc_None,Normal_WD,0.0,206.5,12,19.0,16,0.0,1.0,6.0,3.8,4.0,57.8,5.254545454545454
1076,70,RL,75.0,13125,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,5,1,3.0,410.0,2.0,0.0,390.0,800.0,GasA,5,1,5.0,960,780,0,1740,0.0,0.0,1,1,3,1,5,6,10,2,Gd,Attchd,1940.0,2,1.0,240.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,7,2007,RARE,Normal,219500,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,175.0,4280.0,13365.0,17645.0,0.32023943135054245,inf,17645.0,1.0,Norm_Norm,2.0,1,71,1.0,27,44,67,23,Wd Sdng_Wd Sdng,CBlock_None,RARE,0.5125,120.0,10,16.0,14,410.0,0.4875,5.0,3.2,3.5,51.7,4.7
1077,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,3,5,1,5.0,626.0,2.0,0.0,170.0,796.0,GasA,7,1,5.0,1096,370,0,1466,0.0,1.0,2,0,3,1,7,7,8,1,TA,Attchd,1950.0,2,2.0,566.0,5,5,3,436,21,0,0,0,0,0,0,Shed,500,4,2006,WD,Normal,170000,457,457,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,180.0,3728.0,11366.0,15094.0,0.3279957768784093,inf,15094.0,1.0,Norm_Norm,1.5,1,75,1.0,22,53,70,17,Wd Sdng_Wd Sdng,CBlock_None,Normal_WD,0.7864321608040201,188.66666666666666,10,16.0,14,626.0,0.2135678391959799,5.0,3.2,3.5,52.7,4.790909090909091
1078,20,RL,,15870,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0.0,5,5,CBlock,5,5,2,3.0,75.0,5.5,791.0,230.0,1096.0,GasA,10,1,5.0,1096,0,0,1096,1.0,0.0,1,0,3,1,5,6,10,0,nan,Attchd,1969.0,5,1.0,299.0,5,5,3,240,32,0,0,0,0,0,0,nan,0,3,2006,WD,RARE,138800,272,272,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,,3288.0,16169.0,19457.0,0.20335209351227657,inf,19457.0,1.0,Norm_Norm,1.0,1,42,0.0,42,0,37,37,RARE,CBlock_None,RARE_WD,0.7901459854014599,149.5,10,20.5,20,866.0,0.20985401459854014,5.0,4.1,5.0,54.1,4.918181818181818
1079,120,RM,37.0,4435,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,7,5,PConc,7,5,2,10.0,662.0,2.0,0.0,186.0,848.0,GasA,10,1,5.0,848,0,0,848,1.0,0.0,1,0,1,1,7,3,10,1,Gd,Attchd,2004.0,3,2.0,420.0,5,5,3,140,0,0,0,0,0,0,0,nan,0,5,2006,WD,Normal,155900,140,140,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,119.86486486486487,2544.0,4855.0,7399.0,0.5239958805355304,inf,7399.0,1.0,Norm_Norm,1.0,1,7,0.0,7,0,2,2,VinylSd_VinylSd,PConc_BrkFace,Normal_WD,0.7806603773584906,140.0,12,26.0,16,662.0,0.21933962264150944,6.0,5.2,4.0,59.2,5.381818181818182
1080,20,RL,65.0,8775,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,PConc,7,5,1,10.0,495.0,2.0,0.0,495.0,990.0,GasA,7,1,5.0,990,0,0,990,0.0,0.0,1,0,3,1,5,5,10,0,nan,Attchd,1996.0,2,1.0,299.0,5,5,3,0,64,0,0,0,0,0,0,nan,0,4,2007,WD,Normal,126000,64,64,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,135.0,2970.0,9074.0,12044.0,0.327308794357505,inf,12044.0,1.0,Norm_Norm,1.0,1,17,0.0,17,0,13,13,VinylSd_VinylSd,PConc_None,Normal_WD,0.5,149.5,10,25.0,14,495.0,0.5,5.0,5.0,3.5,50.5,4.590909090909091
1081,20,RL,80.0,11040,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,7,7,CBlock,5,5,1,5.0,656.0,2.0,0.0,602.0,1258.0,GasA,10,1,5.0,1258,0,0,1258,0.0,1.0,2,0,3,1,7,5,10,0,nan,Attchd,1971.0,3,2.0,528.0,5,5,3,55,0,0,216,0,0,0,0,nan,0,10,2008,RARE,RARE,145000,271,271,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,138.0,3774.0,11568.0,15342.0,0.3262448132780083,inf,15342.0,1.0,Norm_Norm,1.0,1,40,1.0,7,33,37,4,VinylSd_VinylSd,CBlock_BrkFace,RARE,0.5214626391096979,176.0,14,18.0,16,656.0,0.4785373608903021,7.0,3.6,4.0,59.6,5.418181818181818
1082,20,RL,75.0,7500,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,5,5,1,5.0,824.0,2.0,0.0,216.0,1040.0,GasA,3,1,5.0,1040,0,0,1040,1.0,0.0,1,1,3,1,5,5,10,0,nan,Attchd,1963.0,5,1.0,308.0,5,5,3,0,0,220,0,0,0,0,3,nan,0,6,2010,WD,Normal,133000,220,220,Pave_nan,Reg_Lvl,Reg_Corner,Reg_Gtl,100.0,3120.0,7808.0,10928.0,0.39959016393442626,inf,10928.0,1.0,Feedr_Norm,1.0,1,48,0.0,48,0,47,47,HdBoard_HdBoard,CBlock_None,Normal_WD,0.7923076923076923,154.0,10,18.0,20,824.0,0.2076923076923077,5.0,3.6,5.0,46.6,4.236363636363636
1083,20,RL,70.0,8749,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1459.0,1459.0,GasA,10,1,5.0,1459,0,0,1459,0.0,0.0,2,0,3,1,7,6,10,1,Gd,Attchd,2002.0,3,2.0,527.0,5,5,3,192,39,0,0,0,0,0,0,nan,0,9,2007,WD,Normal,192000,231,231,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,124.98571428571428,4377.0,9276.0,13653.0,0.471862871927555,inf,13653.0,1.0,Norm_Norm,1.0,1,9,0.0,9,0,5,5,VinylSd_VinylSd,PConc_BrkFace,Normal_WD,0.0,175.66666666666666,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.309090909090909
1084,20,RL,80.0,8800,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,5,5,CBlock,5,5,1,3.0,553.0,2.0,0.0,698.0,1251.0,GasA,5,1,5.0,1251,0,0,1251,1.0,0.0,1,0,3,1,5,6,10,2,Gd,Attchd,1964.0,3,1.0,461.0,5,5,3,0,116,0,0,0,0,0,3,Shed,700,3,2006,WD,Normal,160000,116,116,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,110.0,3753.0,9261.0,13014.0,0.40524781341107874,inf,13014.0,1.0,Norm_Norm,1.0,1,47,0.0,47,0,42,42,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.44204636290967225,230.5,10,16.0,16,553.0,0.5579536370903277,5.0,3.2,4.0,51.2,4.654545454545455
1085,60,RL,,13031,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,PConc,7,5,1,5.0,592.0,2.0,0.0,99.0,691.0,GasA,7,1,5.0,691,807,0,1498,0.0,0.0,2,1,3,1,5,6,10,1,TA,Attchd,1995.0,5,2.0,409.0,5,5,3,315,44,0,0,0,0,0,0,nan,0,7,2006,WD,Normal,187500,359,359,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,,3687.0,13440.0,17127.0,0.27433035714285714,inf,17127.0,1.0,Norm_Norm,2.0,1,16,1.0,15,1,11,10,HdBoard_HdBoard,PConc_None,Normal_WD,0.8567293777134588,136.33333333333334,10,20.0,20,592.0,0.14327062228654125,5.0,4.0,5.0,53.0,4.818181818181818
1086,85,RL,73.0,9069,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,PConc,7,5,3,10.0,747.0,2.0,0.0,189.0,936.0,GasA,10,1,5.0,996,0,0,996,1.0,0.0,1,0,2,1,7,5,10,0,nan,Attchd,1992.0,2,2.0,564.0,5,5,3,120,0,0,0,0,0,0,0,nan,0,4,2010,WD,Normal,147000,120,120,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,124.23287671232876,2928.0,9633.0,12561.0,0.3039551541575833,inf,12561.0,1.0,Norm_Norm,1.2,1,19,0.0,19,0,18,18,HdBoard_HdBoard,PConc_None,Normal_WD,0.7980769230769231,188.0,10,27.0,14,747.0,0.20192307692307693,5.0,5.4,3.5,57.9,5.263636363636364
1087,160,RM,,1974,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,5,CBlock,5,5,1,3.0,334.0,2.0,0.0,212.0,546.0,GasA,5,1,5.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,6,10,0,nan,Attchd,1973.0,3,1.0,286.0,5,5,3,120,96,0,0,0,0,0,0,nan,0,5,2010,WD,Normal,83500,216,216,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,,2730.0,2260.0,4990.0,1.2079646017699115,inf,4990.0,1.0,Norm_Norm,2.0,1,38,0.0,38,0,37,37,RARE,CBlock_None,Normal_WD,0.6117216117216118,143.0,10,16.0,16,334.0,0.3882783882783883,5.0,3.2,4.0,46.2,4.2
1088,60,FV,85.0,10574,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,2,2.0,0.0,2.0,0.0,1082.0,1082.0,GasA,10,1,5.0,1082,871,0,1953,0.0,0.0,2,1,3,1,7,9,10,1,Gd,Attchd,2005.0,3,3.0,1043.0,5,5,3,160,50,0,0,0,0,0,0,nan,0,5,2009,WD,Normal,252000,210,210,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,124.4,4988.0,11617.0,16605.0,0.42937074976327794,inf,16605.0,1.0,Norm_Norm,2.0,1,6,1.0,5,1,4,3,VinylSd_VinylSd,PConc_None,Normal_WD,0.0,260.75,12,18.0,16,0.0,1.0,6.0,3.6,4.0,59.6,5.418181818181818
1089,160,RM,24.0,2522,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,RARE,50.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,970.0,970.0,GasA,10,1,5.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,7,3,0,nan,Detchd,2004.0,2,2.0,380.0,5,5,3,0,40,0,0,0,0,0,0,nan,0,4,2006,WD,Normal,137500,40,40,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,105.08333333333333,4388.0,2902.0,7290.0,1.5120606478290834,inf,7290.0,1.0,Norm_Norm,2.0,1,7,0.0,7,0,2,2,VinylSd_VinylSd,RARE,Normal_WD,0.0,126.66666666666667,12,17.0,14,0.0,1.0,6.0,3.4,3.5,49.9,4.536363636363636
1090,120,FV,37.0,3316,Pave,Pave,IReg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,7,5,PConc,7,5,1,10.0,1039.0,2.0,0.0,208.0,1247.0,GasA,10,1,5.0,1247,0,0,1247,1.0,0.0,1,1,1,1,7,4,10,1,Gd,Attchd,2005.0,5,2.0,550.0,5,5,3,0,84,0,0,0,0,0,0,nan,0,4,2006,WD,Normal,197000,84,84,Pave_Pave,IReg_Lvl,IReg_Inside,IReg_Gtl,89.62162162162163,3741.0,3866.0,7607.0,0.9676668391101914,inf,7607.0,1.0,Norm_Norm,1.0,1,6,0.0,6,0,1,1,MetalSd_MetalSd,PConc_None,Normal_WD,0.8331996792301524,183.33333333333334,12,25.0,20,1039.0,0.16680032076984763,6.0,5.0,5.0,62.0,5.636363636363637
1091,90,RL,60.0,8544,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,RARE,RARE,None,0.0,5,5,RARE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Wall,3,0,3.0,1040,0,0,1040,0.0,0.0,2,0,2,2,5,6,10,0,nan,Detchd,1987.0,2,2.0,400.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,6,2009,WD,Normal,92900,0,0,Pave_nan,Reg_Lvl,Reg_Corner,Reg_Gtl,142.4,2080.0,8944.0,11024.0,0.23255813953488372,inf,11024.0,1.0,Norm_Norm,1.0,1,61,0.0,61,0,59,59,RARE_RARE,RARE_None,Normal_WD,,133.33333333333334,10,0.0,14,0.0,,5.0,0.0,3.5,36.5,3.3181818181818183
1092,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,7,5,PConc,7,5,1,3.0,510.0,2.0,0.0,90.0,600.0,GasA,10,1,5.0,624,628,0,1252,1.0,0.0,2,1,2,1,7,4,10,0,nan,Detchd,1999.0,2,2.0,462.0,5,5,3,0,48,0,0,0,0,0,0,nan,0,3,2008,WD,Normal,160000,48,48,Pave_Pave,Reg_Lvl,Reg_Inside,Reg_Gtl,90.0,3104.0,2622.0,5726.0,1.1838291380625476,inf,5726.0,1.0,Norm_Norm,2.0,1,12,1.0,11,1,9,8,MetalSd_MetalSd,PConc_BrkFace,Normal_WD,0.85,154.0,12,18.0,14,510.0,0.15,6.0,3.6,3.5,57.1,5.190909090909091
1093,50,RL,60.0,8400,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,PConc,5,5,1,5.5,423.0,2.0,0.0,758.0,1181.0,GasA,3,1,5.0,1390,304,0,1694,0.0,0.0,2,0,4,1,5,7,10,1,Gd,Detchd,1925.0,2,2.0,576.0,5,5,3,342,0,128,0,0,0,0,0,nan,0,6,2008,WD,Normal,136500,470,470,Pave_nan,Reg_Bnk,Reg_Inside,Reg_Gtl,140.0,4569.0,8976.0,13545.0,0.509024064171123,inf,13545.0,1.0,Norm_Norm,1.5,1,86,1.0,61,25,83,58,MetalSd_MetalSd,PConc_None,Normal_WD,0.35817104149026247,192.0,10,18.5,14,423.0,0.6418289585097375,5.0,3.7,3.5,47.2,4.290909090909091
1094,20,RL,71.0,9230,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,5,5,CBlock,5,5,2,10.0,661.0,2.0,0.0,203.0,864.0,GasA,7,1,5.0,1200,0,0,1200,1.0,0.0,1,1,1,1,7,6,10,0,nan,Detchd,1977.0,2,2.0,884.0,5,5,3,0,64,0,0,0,0,0,3,nan,0,10,2006,WD,Normal,146000,64,64,Pave_nan,Reg_Lvl,Reg_Corner,Reg_Gtl,130.0,3264.0,10114.0,13378.0,0.3227209808186672,inf,13378.0,1.0,Feedr_Norm,1.0,1,46,1.0,13,33,41,8,MetalSd_MetalSd,CBlock_BrkFace,Normal_WD,0.7650462962962963,294.6666666666667,10,24.0,14,661.0,0.2349537037037037,5.0,4.8,3.5,55.3,5.027272727272727
1095,20,RL,74.0,5868,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,5,5,1,3.0,248.0,5.5,240.0,448.0,936.0,GasA,10,1,5.0,936,0,0,936,1.0,0.0,1,0,2,1,5,4,10,0,nan,Attchd,1956.0,5,1.0,308.0,5,5,3,0,0,80,0,160,0,0,0,nan,0,5,2010,WD,Normal,129000,240,240,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,79.29729729729729,2808.0,6176.0,8984.0,0.45466321243523317,inf,8984.0,1.0,Norm_Norm,1.0,1,55,1.0,11,44,54,10,MetalSd_MetalSd,CBlock_None,Normal_WD,0.5213675213675214,154.0,10,19.5,20,488.0,0.47863247863247865,5.0,3.9,5.0,55.9,5.081818181818182
1096,20,RL,78.0,9317,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,10.0,24.0,2.0,0.0,1290.0,1314.0,GasA,7,1,5.0,1314,0,0,1314,0.0,0.0,2,0,3,1,7,6,10,1,Gd,Attchd,2006.0,3,2.0,440.0,5,5,3,0,22,0,0,0,0,0,0,nan,0,3,2007,WD,Normal,176432,22,22,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,119.44871794871794,3942.0,9757.0,13699.0,0.4040176283693758,inf,13699.0,1.0,Norm_Norm,1.0,1,5,0.0,5,0,1,1,VinylSd_VinylSd,PConc_None,Normal_WD,0.0182648401826484,146.66666666666666,12,25.0,16,24.0,0.9817351598173516,6.0,5.0,4.0,56.0,5.090909090909091
1097,70,RM,60.0,6882,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,PConc,5,5,1,2.0,0.0,2.0,0.0,684.0,684.0,GasA,5,1,5.0,773,582,0,1355,0.0,0.0,1,1,3,1,7,7,10,0,nan,RARE,,0,0.0,0.0,0,0,3,136,0,115,0,0,0,0,0,nan,0,3,2007,WD,Normal,127000,251,251,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,114.7,3394.0,6882.0,10276.0,0.49317058994478347,inf,10276.0,1.0,Norm_Norm,2.0,1,97,1.0,5,92,93,1,Wd Sdng_Wd Sdng,PConc_None,Normal_WD,0.0,0.0,10,15.0,0,0.0,1.0,5.0,3.0,0.0,48.0,4.363636363636363
1098,120,RL,,3696,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,7,5,CBlock,7,5,1,2.0,0.0,2.0,0.0,1074.0,1074.0,GasA,10,1,5.0,1088,0,0,1088,0.0,0.0,1,1,2,1,7,5,10,0,nan,Attchd,1987.0,3,2.0,461.0,5,5,3,0,74,137,0,0,0,0,0,nan,0,10,2007,WD,Normal,170000,211,211,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,,3250.0,4157.0,7407.0,0.7818138080346404,inf,7407.0,1.0,Norm_Norm,1.0,1,25,0.0,25,0,21,21,HdBoard_HdBoard,CBlock_None,Normal_WD,0.0,153.66666666666666,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.309090909090909
1099,50,RM,50.0,6000,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,RARE,5,5,1,3.0,672.0,2.0,0.0,0.0,672.0,GasA,5,1,5.0,757,567,0,1324,0.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1936.0,2,1.0,240.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,7,2009,WD,Normal,128000,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,3320.0,6240.0,9560.0,0.532051282051282,inf,9560.0,1.0,Norm_Norm,1.5,1,75,1.0,61,14,73,59,MetalSd_MetalSd,RARE_None,Normal_WD,1.0,120.0,10,16.0,14,672.0,0.0,5.0,3.2,3.5,46.7,4.245454545454546
1100,20,RL,82.0,11880,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,5,5,CBlock,7,5,1,5.0,704.0,2.0,0.0,567.0,1271.0,GasA,5,1,5.0,1601,0,0,1601,0.0,0.0,2,0,3,1,5,7,10,1,TA,Attchd,1978.0,3,2.0,478.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,4,2009,RARE,RARE,157000,0,0,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,144.8780487804878,4473.0,12358.0,16831.0,0.36195177213141283,inf,16831.0,1.0,RARE,1.0,1,33,0.0,33,0,31,31,Plywood_Plywood,CBlock_BrkFace,RARE,0.5538945712037766,159.33333333333334,10,20.0,16,704.0,0.44610542879622345,5.0,4.0,4.0,51.0,4.636363636363637
1101,30,RL,60.0,8400,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,3,1,5.5,290.0,2.0,0.0,0.0,290.0,GasA,5,0,4.0,438,0,0,438,0.0,0.0,1,0,1,1,3,3,10,0,nan,Detchd,1930.0,2,1.0,246.0,5,5,2,0,0,0,0,0,0,0,0,nan,0,1,2009,WD,Normal,60000,0,0,Pave_nan,Reg_Bnk,Reg_Inside,Reg_Gtl,140.0,1166.0,8646.0,9812.0,0.13486005089058525,inf,9812.0,1.0,Norm_Norm,1.0,1,91,1.0,61,30,89,59,Wd Sdng_Wd Sdng,CBlock_None,Normal_WD,1.0,123.0,10,16.5,14,290.0,0.0,5.0,3.3,3.5,40.8,3.709090909090909
