Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,LivLotRatio,Spaciousness,PorchTypes,indoor_Cluster,outdoor_Cluster,in_out_Cluster,Ext_Q_Cd_Cluster,Bmt_Ql_Cd_Cluster,Bmt_F_A_Cluster,Gar_Q_Cd_Cluster,All_Q_Cluster,Cen_indoor_0,Cen_indoor_1,Cen_indoor_2,Cen_indoor_3,Cen_outdoor_0,Cen_outdoor_1,Cen_outdoor_2,Cen_outdoor_3,Cen_in_out_0,Cen_in_out_1,Cen_in_out_2,Cen_in_out_3,Cen_All_Q_0,Cen_All_Q_1,Cen_All_Q_2,Cen_All_Q_3,SalePrice
1342,20,0,66.0,13695,0,-1,0,0,0,0,0,12,4,0,0,1,6,5,2003,2004,0,0,0,0,1,0.0,5,5,0,7,5,1,10.0,814.0,2.0,0.0,300.0,1114.0,0,10,1,5.0,1114,0,0,1114,1.0,0.0,1,0,3,1,7,6,10,0,-1,1,2004.0,2,2.0,576.0,5,5,3,0,78,0,0,0,0,0,0,-1,0,7,2008,0,0,78,78,0,0,0,0,207.5,3342.0,14271.0,17613.0,0.2341812066428421,inf,17613.0,1.0,2,1.0,1,8,1.0,7,1,5,4,0,5,0,0.7307001795332136,192.0,10,25.0,14,814.0,0.26929982046678635,5.0,5.0,3.5,56.5,5.136363636363637,0.08134355604235122,185.66666666666666,1,0,2,0,1,2,3,1,1,0.5290544952935692,3.6942402094209297,2.1329479614464484,2.097110930160003,1.7761365651302587,0.9873051157104354,0.6519133525745916,18.99627034024848,1.5091239037211492,2.7933885467173827,2.057901333152837,19.181940158087723,4.6710563563371155,2.3809820308129486,2.693297538681749,3.326489151890456,155000
1343,60,0,0.0,9375,0,-1,0,0,0,0,0,0,0,0,0,0,8,5,2002,2002,0,0,0,0,0,149.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1284.0,1284.0,0,10,1,5.0,1284,885,0,2169,0.0,0.0,2,1,3,1,7,7,10,1,1,0,2002.0,3,2.0,647.0,5,5,3,192,87,0,0,0,0,0,0,-1,0,8,2007,0,0,279,279,0,0,0,0,0.0,5622.0,10022.0,15644.0,0.5609658750748353,inf,15644.0,1.0,0,2.0,1,9,0.0,9,0,5,5,0,0,0,0.0,215.66666666666663,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.4,0.23136,309.85714285714283,2,1,2,1,0,3,0,3,2,3.1823050307571603,0.7465108728663926,2.0772490874877767,2.542326076235359,1.9615687966652637,0.9667669553224086,0.6699529061048018,19.549384610072245,3.2998833722685275,1.2082165719243634,2.4694245970620243,19.669880093790177,5.358816198743467,3.9000426724897594,1.5671857122221124,2.7119654920781655,228500
1344,50,0,57.0,7558,0,-1,0,1,0,0,0,2,0,0,0,2,6,6,1928,1950,0,0,4,2,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,896.0,896.0,0,7,1,5.0,1172,741,0,1913,0.0,0.0,1,1,3,1,5,9,10,1,0,1,1929.0,2,2.0,342.0,3,3,3,0,0,0,0,0,0,0,0,-1,0,3,2009,0,0,0,0,0,2,0,0,132.59649122807016,4722.0,7900.0,12622.0,0.5977215189873418,inf,12622.0,1.0,0,1.5,1,83,1.0,61,22,81,59,4,2,0,0.0,114.0,10,15.0,10,0.0,1.0,5.0,3.0,2.5,50.5,4.590909090909091,0.25310928817147393,212.55555555555554,0,2,0,1,1,3,0,1,3,2.424612793079294,1.5390273371194578,1.1333958554092538,2.669858004382179,0.5425460859015774,2.267349621775752,0.7775954068128353,19.7956198449069,2.1637100464836503,1.1212033982659428,2.93171633423942,19.96390270531269,3.9598154401921994,2.0884712335240203,3.711558726446094,1.6934694795679235,177000
1345,60,0,85.0,11103,0,-1,1,0,0,2,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,728.0,728.0,0,10,1,5.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,8,10,1,0,0,2006.0,5,2.0,440.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,7,2007,1,2,0,0,0,1,3,1,130.6235294117647,3640.0,11543.0,15183.0,0.3153426318981201,inf,15183.0,1.0,0,2.0,1,5,0.0,5,0,1,1,0,5,2,0.0,146.66666666666666,12,17.0,20,0.0,1.0,6.0,3.4,5.0,59.4,5.4,0.13113572908223003,182.0,0,2,2,1,0,3,0,2,2,2.051847809983489,2.812627745042921,0.3773899478487941,3.5332242564525744,1.0671517022813872,1.6799089605617248,0.36884488500191104,19.330127437440815,1.709212228643151,1.514600819505086,3.5354346427824916,19.67773543061614,5.176229619419286,3.5261066195587953,1.4660043894087467,2.6695998881705436,155835
1346,30,1,50.0,6000,0,-1,0,0,0,0,0,7,0,0,0,1,4,4,1920,1950,1,0,1,1,1,0.0,5,5,0,5,5,1,5.0,250.0,2.0,0.0,710.0,960.0,0,7,1,3.0,960,0,0,960,0.0,0.0,1,0,2,1,3,5,10,0,-1,1,1997.0,2,1.0,308.0,5,5,3,0,0,168,0,0,0,0,0,-1,0,7,2007,0,0,168,168,0,0,0,0,120.0,2880.0,6308.0,9188.0,0.4565630944831959,inf,9188.0,1.0,0,1.0,1,91,1.0,61,30,87,57,1,5,0,0.2604166666666667,154.0,10,18.0,14,250.0,0.7395833333333334,5.0,3.6,3.5,43.1,3.9181818181818175,0.16,192.0,1,0,0,0,1,3,0,1,0,0.3096981403667229,4.019726946505642,2.0862836245922276,2.7028843112048433,0.4606021487203652,2.49606815430272,0.9957110763630538,20.00090454689453,0.6577585023697935,3.1749547837130248,3.11912578914663,20.263916669514735,2.277953055323049,4.454781066506351,6.215373651553992,5.222431382250697,108500
1347,20,0,0.0,20781,0,-1,1,0,0,3,0,6,2,0,0,1,7,7,1968,2003,1,0,4,3,1,0.0,5,5,1,5,5,1,3.0,297.0,5.5,68.0,1203.0,1568.0,0,5,1,5.0,2156,0,0,2156,0.0,0.0,2,0,3,1,5,9,10,1,1,0,1968.0,3,2.0,508.0,7,5,3,0,80,0,290,0,0,0,0,-1,0,6,2006,0,0,370,370,0,1,1,1,0.0,5880.0,21289.0,27169.0,0.2761989759969938,inf,27169.0,1.0,2,1.0,1,43,1.0,8,35,38,3,2,1,0,0.232780612244898,169.33333333333334,10,19.5,18,365.0,0.7672193877551021,5.0,3.9,4.5,53.4,4.854545454545455,0.10374861652471007,239.55555555555554,2,3,2,2,1,1,0,3,3,3.8845000391434272,3.4695467402001414,4.308273624338283,1.5653745235659422,2.079724293330942,1.47664774192694,1.4545845585243873,18.097901460228737,4.42548290784698,4.048509728190404,2.019059883295527,18.143845473389522,4.824776931742265,3.261480019509498,3.6402126729922193,1.8134599888770473,262500
1348,20,0,93.0,15306,0,-1,1,3,0,2,0,16,0,0,0,1,8,5,2006,2007,0,0,0,0,2,100.0,7,5,0,10,5,4,10.0,80.0,2.0,0.0,1652.0,1732.0,0,10,1,5.0,1776,0,0,1776,1.0,0.0,2,0,3,1,7,7,10,1,1,0,2006.0,5,3.0,712.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,5,2007,1,2,0,0,0,5,3,1,164.58064516129033,5284.0,16018.0,21302.0,0.3298788862529654,inf,21302.0,1.0,0,1.0,1,5,1.0,4,1,1,0,0,3,2,0.04618937644341802,178.0,12,31.0,20,80.0,0.9538106235565821,6.0,6.2,5.0,63.2,5.745454545454546,0.11603292826342611,253.71428571428572,0,3,1,2,0,2,0,2,2,3.013292537497471,3.31649863375306,3.652223765346009,0.46807265646245505,2.4368134751604096,0.3419857325303055,1.2335538439812892,18.807822567758436,3.741324439759239,3.5289672274542947,0.7968918115316209,18.818384638976006,6.2016371866473,4.707694877280743,1.5735269995290002,3.5517765646686237,283463
1349,20,0,0.0,16196,0,-1,1,2,0,0,0,12,0,0,0,1,7,5,1998,1998,0,0,0,0,1,0.0,7,5,0,7,5,4,10.0,1443.0,2.0,0.0,39.0,1482.0,0,10,1,5.0,1494,0,0,1494,1.0,0.0,2,0,3,1,7,5,10,1,2,0,1998.0,3,2.0,514.0,5,5,3,402,25,0,0,0,0,0,0,-1,0,8,2007,0,0,427,427,0,4,2,1,0.0,4470.0,16710.0,21180.0,0.26750448833034113,inf,21180.0,1.0,0,1.0,1,13,0.0,13,0,9,9,0,5,0,0.9736842105263158,171.33333333333334,12,28.0,16,1443.0,0.02631578947368421,6.0,5.6,4.0,60.6,5.509090909090909,0.09224499876512719,298.8,2,3,2,2,0,2,2,3,2,1.953185694215293,3.251156528861369,2.8457473017146455,0.623694725815687,1.6906144607337443,1.267369602036753,0.8746304290662539,18.67899826994912,2.51935131586458,2.9621323606429315,0.9320751565744881,18.722453804756334,5.844589950704516,4.454511030824022,1.8666288053113758,3.0346811802225266,215000
1350,70,1,50.0,5250,0,1,0,0,0,0,0,7,0,0,0,0,8,5,1872,1987,0,0,1,1,1,0.0,5,7,2,5,3,1,1.0,259.0,2.0,0.0,425.0,684.0,4,3,0,5.0,938,1215,205,2358,0.0,0.0,2,0,4,1,5,8,10,0,-1,3,0.0,0,0.0,0.0,0,0,3,0,54,20,0,0,0,0,0,-1,0,12,2008,0,0,74,74,2,0,0,0,105.0,5195.0,5250.0,10445.0,0.9895238095238096,50.95121951219512,10240.0,0.9803733843944472,0,2.0,1,139,1.0,24,115,136,21,1,2,0,0.3786549707602339,0.0,12,12.0,0,259.0,0.6213450292397661,6.0,2.4,0.0,44.4,4.036363636363636,0.4491428571428571,269.125,2,1,0,1,2,3,0,0,1,3.8492161941236334,1.5625335679957966,2.007644937883643,4.155176158591389,1.1055909320444022,3.851107985936387,2.3880730319027306,20.223624569735996,3.8772538911911916,2.847029241537834,5.052747032844529,20.59758563070728,5.422409980932293,4.220883900030513,5.805487218413083,5.156096919819646,122000
1351,90,0,91.0,11643,0,-1,0,0,0,0,0,11,3,0,2,0,5,5,1969,1969,0,0,1,1,0,368.0,5,5,1,5,5,1,1.0,500.0,2.0,0.0,748.0,1248.0,0,5,1,5.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,5,12,10,0,-1,1,1969.0,2,4.0,968.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,8,2009,0,0,0,0,0,0,0,0,127.94505494505495,6516.0,12611.0,19127.0,0.5166917770200619,inf,19127.0,1.0,2,2.0,1,42,0.0,42,0,40,40,1,4,0,0.4006410256410257,193.6,10,14.0,14,500.0,0.5993589743589743,5.0,2.8,3.5,46.3,4.209090909090909,0.22623035300180366,219.5,0,1,1,1,1,3,3,1,1,4.460477004816969,0.6229941421048487,3.04371658953875,3.708952166846982,3.4737524344004607,0.9521939041892533,2.179376348702977,19.35674235760962,5.128721296692612,2.76163416333195,3.955282679553346,19.61695193707288,3.7276396321715013,1.3347670742016555,4.329579677399342,2.9443210059752114,200000
1352,60,0,70.0,9247,0,-1,1,0,0,0,0,11,0,0,0,0,6,6,1962,1962,0,0,3,3,0,318.0,5,5,1,5,5,1,5.5,319.0,2.0,0.0,539.0,858.0,0,10,1,5.0,858,858,0,1716,0.0,0.0,1,1,4,1,5,8,10,1,1,0,1962.0,5,2.0,490.0,5,5,3,0,84,0,0,120,0,0,0,-1,0,3,2008,0,0,204,204,0,1,2,1,132.1,4290.0,9737.0,14027.0,0.4405874499332443,inf,14027.0,1.0,0,2.0,1,49,0.0,49,0,46,46,3,4,0,0.3717948717948718,163.33333333333334,10,18.5,20,319.0,0.6282051282051282,5.0,3.7,5.0,56.7,5.154545454545455,0.1855736995782416,214.5,2,2,2,1,1,3,3,2,3,2.4142880335591177,2.0790423866499776,0.5375930793152885,3.2940517925337165,1.2353654813466408,1.557131889678647,0.05906425800590453,19.561117370835404,2.141013876551244,0.7814483652445735,3.26476425813556,19.83704461855541,4.849734075075078,3.24553027449805,2.936191338113638,1.781719775939435,171000
1353,50,1,50.0,6000,0,-1,0,0,0,0,0,8,0,0,0,2,6,9,1937,2000,0,0,1,1,1,0.0,7,5,2,5,5,1,2.0,0.0,2.0,0.0,698.0,698.0,0,5,1,5.0,786,390,0,1176,0.0,0.0,1,0,2,1,5,4,10,0,-1,1,1999.0,2,2.0,624.0,5,5,2,210,0,0,0,0,0,0,0,-1,0,7,2009,0,0,210,210,0,0,0,0,120.0,3050.0,6624.0,9674.0,0.4604468599033816,inf,9674.0,1.0,0,1.5,1,74,1.0,11,63,72,9,1,2,0,0.0,208.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,52.5,4.7727272727272725,0.196,294.0,1,2,2,0,0,3,0,1,1,1.2129862094587265,3.4717244403110987,1.063922786709828,3.297262890540113,1.8654690144677295,1.3728143259941605,0.7023934466833343,19.974870406042026,1.508363288966612,2.291225116166027,3.2962850066853666,20.30373265807879,5.206277461914621,3.2623105171997766,5.052906867942662,4.132222469098784,134900
1354,50,0,56.0,14720,0,-1,1,0,0,3,0,3,0,0,0,2,8,5,1995,1996,1,0,0,0,0,579.0,7,5,0,7,5,3,10.0,816.0,2.0,0.0,1217.0,2033.0,0,10,1,5.0,2053,1185,0,3238,1.0,0.0,2,1,4,1,7,9,10,1,3,0,1996.0,5,3.0,666.0,5,5,3,283,86,0,0,0,0,0,0,-1,0,3,2010,0,0,369,369,0,1,1,1,262.85714285714283,8509.0,15386.0,23895.0,0.5530352268295854,inf,23895.0,1.0,0,1.5,1,16,1.0,15,1,15,14,0,0,0,0.4013772749631087,166.5,12,27.0,20,816.0,0.5986227250368913,6.0,5.4,5.0,62.4,5.672727272727273,0.21997282608695654,359.77777777777777,2,1,1,2,0,2,3,2,2,6.270766867610145,3.096947128651475,5.488387444919216,4.3452419818434596,2.2111763640560125,0.5559520628367631,1.022297587236115,18.874373203656003,6.4357335531394915,4.479552991093791,4.339015898758145,19.213521067125534,6.5992547962917785,5.427268874354863,2.6574502872923276,3.7643098694905017,410000
1355,60,0,0.0,10316,0,-1,1,0,0,0,0,0,0,0,0,0,7,5,2000,2000,0,0,0,0,1,0.0,7,5,0,7,5,1,10.0,735.0,2.0,0.0,257.0,992.0,0,10,1,5.0,992,873,0,1865,1.0,0.0,2,1,3,1,7,7,10,1,0,0,2000.0,3,3.0,839.0,5,5,3,0,184,0,0,0,0,0,0,-1,0,6,2008,0,0,184,184,0,1,2,1,0.0,4722.0,11155.0,15877.0,0.42330793366203495,inf,15877.0,1.0,0,2.0,1,11,0.0,11,0,8,8,0,5,0,0.7409274193548387,209.75,12,25.0,16,735.0,0.2590725806451613,6.0,5.0,4.0,60.0,5.454545454545454,0.18078712679333075,266.42857142857144,1,2,1,1,0,2,3,3,2,2.579475898939757,1.5697674831345092,0.9767418875001861,2.9852075766161352,2.8596595438757024,0.6524377830965037,1.5659060751076395,19.47271283961208,3.2138812472961305,1.4477949956651088,3.0497380734047996,19.685973594804402,5.21302170154672,3.4425422623305613,0.8280137398236974,2.6953184344092675,235000
1356,80,0,102.0,10192,0,-1,1,0,0,0,0,6,0,0,0,5,7,6,1968,1992,0,0,1,1,0,143.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,570.0,570.0,0,7,1,5.0,1222,698,0,1920,0.0,0.0,3,0,4,1,7,8,10,1,0,0,1968.0,3,2.0,487.0,5,5,3,0,98,0,0,0,0,0,5,-1,0,9,2006,0,0,98,98,0,1,2,1,99.92156862745098,4410.0,10679.0,15089.0,0.41296001498267626,inf,15089.0,1.0,0,1.3,1,43,1.0,19,24,38,14,1,4,0,0.0,162.33333333333334,10,15.0,16,0.0,1.0,5.0,3.0,4.0,55.0,5.0,0.18838304552590268,240.0,1,2,2,1,1,3,0,3,3,2.502501552107562,2.001901803865727,1.2637915908227342,3.0629932231900368,1.2423057072869375,1.5166825532468227,0.13319689367078652,19.44148861108404,2.324107645058217,1.1041507583379246,3.0309641724412164,19.678755993113327,4.443806962981074,2.6548694865522204,2.69243742509273,1.7477221801705782,170000
1357,20,0,0.0,9477,0,-1,0,0,0,2,0,11,0,0,0,1,5,5,1966,1966,0,0,3,3,0,65.0,5,5,1,5,5,1,5.5,340.0,2.0,0.0,524.0,864.0,0,5,1,5.0,892,0,0,892,0.0,0.0,1,0,3,1,5,5,10,0,-1,0,1966.0,3,1.0,264.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,10,2008,0,0,0,0,0,0,4,0,0.0,2648.0,9741.0,12389.0,0.2718406734421517,inf,12389.0,1.0,0,1.0,1,45,0.0,45,0,42,42,3,4,0,0.39351851851851855,132.0,10,18.5,16,340.0,0.6064814814814815,5.0,3.7,4.0,47.7,4.336363636363637,0.09412261264113116,178.4,0,0,0,0,1,3,3,3,1,0.506143413185238,4.194612761899856,2.1130566714613965,3.0048654681913805,0.25447964020248126,2.5211886996913173,1.107266626508834,19.57313566086451,0.7383591133519947,3.300054520337899,3.400120148205045,19.89244761090837,3.864816030586997,1.3617082126591131,4.029853424753084,2.8295244047477466,110000
1358,20,0,0.0,12537,0,-1,1,0,0,3,0,11,0,0,0,1,5,6,1971,2008,0,0,0,0,1,0.0,5,5,1,5,5,1,10.0,734.0,2.0,0.0,344.0,1078.0,0,10,1,5.0,1078,0,0,1078,1.0,0.0,1,1,3,1,5,6,10,1,2,0,1971.0,5,2.0,500.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,4,2010,0,0,0,0,0,1,1,1,0.0,3234.0,13037.0,16271.0,0.24806320472501345,inf,16271.0,1.0,0,1.0,1,40,1.0,3,37,39,2,0,1,0,0.6808905380333952,166.66666666666666,10,23.0,20,734.0,0.31910946196660483,5.0,4.6,5.0,56.6,5.1454545454545455,0.08598548297040759,179.66666666666666,0,0,2,0,1,2,3,2,3,0.4133719732359853,3.7640851425330104,2.1065205200807764,2.2386571632291665,1.3942894886795376,1.3628148263329063,0.4092843540395512,19.143473984930335,1.15107550226849,2.8047304016693246,2.253007395702392,19.347187898641604,5.262519229313567,3.8739346597947764,3.435042305342517,2.2710409969815437,149900
1359,160,3,0.0,2117,0,-1,0,0,0,0,0,5,0,0,4,0,6,5,2000,2000,0,0,1,1,0,216.0,7,5,0,7,5,1,10.0,378.0,2.0,0.0,378.0,756.0,0,10,1,5.0,769,804,0,1573,0.0,0.0,2,1,3,1,7,5,10,0,-1,1,2000.0,2,2.0,440.0,5,5,3,0,32,0,0,0,0,0,0,-1,0,6,2010,0,0,32,32,0,0,0,0,0.0,3902.0,2557.0,6459.0,1.5260070394994134,inf,6459.0,1.0,0,2.0,1,11,0.0,11,0,10,10,1,0,0,0.5,146.66666666666666,12,25.0,14,378.0,0.5,6.0,5.0,3.5,57.5,5.227272727272728,0.7430325932923949,314.6,1,2,2,1,0,2,3,1,2,2.247614127279245,2.522090492193003,0.3177866357831286,3.4955837288397222,1.2454119449030585,2.2950926023491434,0.9572019232993735,20.46914552825137,2.0315442344162733,1.659027535957984,3.7164821691148293,20.780055022536285,4.884787998929861,2.6200897056768286,2.1960747883376865,3.499561086092333,177500
1360,20,0,129.0,16737,0,-1,0,0,0,4,0,10,0,0,0,1,9,5,2004,2005,1,0,0,0,0,66.0,7,5,0,10,5,3,10.0,1447.0,2.0,0.0,533.0,1980.0,0,10,1,5.0,1980,0,0,1980,1.0,0.0,2,0,3,1,10,8,10,1,1,0,2004.0,5,3.0,770.0,5,5,3,194,45,0,0,0,0,0,0,-1,0,9,2006,0,0,239,239,0,0,1,0,129.74418604651166,5940.0,17507.0,23447.0,0.3392928542868567,inf,23447.0,1.0,0,1.0,1,7,1.0,6,1,2,1,0,0,0,0.7308080808080808,192.5,12,30.0,20,1447.0,0.2691919191919192,6.0,6.0,5.0,67.0,6.090909090909091,0.11830077074744579,247.5,2,3,1,2,0,2,2,2,2,3.878278290159943,3.6407132923320984,4.4026313968160204,1.3316352063556318,2.7553394849178674,0.222700588019309,1.5574611519467327,18.639845237981156,4.647936625964154,4.197011393155659,1.6682269154706708,18.669978813682754,7.105366455301107,5.774489951195521,2.4056215774264817,4.779098135533696,315000
1361,70,0,51.0,9842,0,-1,0,0,0,0,0,23,1,0,0,0,5,6,1921,1998,0,0,1,5,1,0.0,5,5,2,5,3,1,2.0,0.0,2.0,0.0,612.0,612.0,0,10,1,5.0,990,1611,0,2601,0.0,0.0,3,1,4,1,5,8,10,0,-1,2,1998.0,3,2.0,621.0,5,5,3,183,0,301,0,0,0,0,0,-1,0,5,2008,0,0,484,484,0,0,0,0,192.98039215686276,5814.0,10463.0,16277.0,0.5556723693013476,inf,16277.0,1.0,1,2.0,1,90,1.0,13,77,87,10,2,2,0,0.0,207.0,10,13.0,16,0.0,1.0,5.0,2.6,4.0,52.6,4.781818181818182,0.26427555374923795,325.125,2,1,2,1,1,3,0,3,1,4.867848690727424,2.015216975566,3.0013712285578267,5.0026513391348475,1.8478173198703867,1.0109828884634795,0.5533933324868855,19.487563829684753,4.69036534344785,2.2167777655300465,4.905470918563004,20.03600534400927,4.1649545276662385,1.7516099253243824,3.908491205605746,3.068306988099196,189000
1362,20,0,124.0,16158,0,-1,1,2,0,0,1,18,0,0,0,1,7,5,2005,2005,1,0,0,0,2,16.0,7,5,0,10,5,3,5.0,1274.0,2.0,0.0,256.0,1530.0,0,10,1,5.0,1530,0,0,1530,1.0,0.0,2,0,3,1,7,7,10,1,1,0,2005.0,5,2.0,430.0,5,5,3,168,36,0,0,0,0,0,0,-1,0,6,2009,0,0,204,204,0,4,2,2,130.30645161290323,4590.0,16588.0,21178.0,0.27670605256812153,inf,21178.0,1.0,0,1.0,1,6,0.0,6,0,4,4,0,3,0,0.8326797385620915,143.33333333333334,12,25.0,20,1274.0,0.16732026143790849,6.0,5.0,5.0,61.0,5.545454545454546,0.09468993687337542,218.57142857142858,2,3,2,2,0,2,2,2,2,2.112266881328779,3.248042254167055,2.9607586314092695,0.4775511517247459,1.3992400133013503,1.6548038365829474,0.9312856199054925,18.690637789548568,2.569829571561801,3.0597038207461487,1.1309296770042494,18.725768381193014,5.596050222668543,4.043528216463709,1.077463327625398,2.7808169942999794,260000
1363,50,0,0.0,12513,0,-1,1,0,0,1,0,11,1,0,0,2,4,4,1920,2007,0,0,0,0,1,0.0,5,7,2,5,3,1,2.0,0.0,2.0,0.0,715.0,715.0,0,7,1,5.0,1281,457,0,1738,0.0,0.0,2,0,4,1,5,7,10,1,1,0,1920.0,2,1.0,368.0,5,5,3,55,0,0,0,0,0,0,0,-1,0,6,2009,0,0,55,55,0,1,1,1,0.0,4191.0,12881.0,17072.0,0.32536293766011953,inf,17072.0,1.0,1,1.5,1,91,1.0,4,87,89,2,0,2,0,0.0,184.0,12,13.0,14,0.0,1.0,6.0,2.6,3.5,48.1,4.372727272727273,0.1388955486294254,248.28571428571428,1,2,2,1,2,3,0,1,3,1.85837802403388,2.310195716537008,1.2930142512658762,2.443238375730017,0.8702827010622171,1.9637693074026794,0.7449459568675099,19.162611882580325,1.7514085253638907,1.6172407816499874,2.6227193464711873,19.33379592247014,4.515174436173929,3.324118977895366,4.0148553008279695,2.6066994485509305,104900
1364,60,0,73.0,8499,0,-1,1,0,0,0,0,17,0,0,0,0,6,5,2006,2007,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,616.0,616.0,0,10,1,5.0,616,796,0,1412,0.0,0.0,2,1,3,1,7,6,10,1,1,2,2007.0,5,2.0,432.0,5,5,3,0,36,0,0,0,0,0,0,-1,0,3,2007,1,2,36,36,0,1,2,1,116.42465753424658,3440.0,8931.0,12371.0,0.3851752323368044,inf,12371.0,1.0,0,2.0,1,5,1.0,4,1,1,0,0,5,2,0.0,144.0,10,17.0,20,0.0,1.0,5.0,3.4,5.0,57.4,5.218181818181818,0.1661371926108954,235.33333333333334,1,2,2,1,1,3,0,2,3,2.331654608864842,3.092475281894542,0.76409595179164,3.952598907357116,0.958495565394177,1.8395403285650247,0.3433849020053781,19.661125727381197,1.9222850572963899,1.8245725169314957,3.976282723555924,20.08483773260014,4.974884588810195,3.507721752962984,2.439126437501998,2.1724955001028228,156932
1365,160,3,30.0,3180,0,1,0,0,0,0,0,5,0,0,3,0,7,5,2005,2005,0,0,1,1,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,600.0,600.0,0,10,1,5.0,520,600,80,1200,0.0,0.0,2,1,2,1,7,4,10,0,-1,1,2005.0,3,2.0,480.0,5,5,3,0,166,0,0,0,0,0,0,-1,0,4,2006,0,1,166,166,2,0,0,0,106.0,2920.0,3660.0,6580.0,0.7978142076502732,82.25,6500.0,0.9878419452887538,0,2.0,1,6,0.0,6,0,1,1,1,5,1,0.0,160.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,57.4,5.218181818181818,0.37735849056603776,280.0,1,2,2,0,0,3,0,3,2,2.048176304143506,3.6493079883828226,1.1743872113621718,4.039646496519349,1.3304911797950392,2.069385550983303,0.7843263697752142,20.330909670587317,1.8362640076976642,2.4969180437586425,4.155943376075167,20.780974577050916,4.8310807198091394,2.6833410458621687,2.1571119788945565,3.4254439686783216,144152
1366,60,3,0.0,7500,0,-1,0,0,0,0,0,5,0,0,0,0,7,5,2000,2000,0,0,0,0,1,0.0,7,5,0,7,5,1,10.0,533.0,2.0,0.0,281.0,814.0,0,10,1,5.0,814,860,0,1674,1.0,0.0,2,1,3,1,7,7,10,0,-1,0,2000.0,3,2.0,663.0,5,5,3,0,96,0,0,0,0,0,0,-1,0,1,2010,0,0,96,96,0,0,0,0,0.0,4162.0,8163.0,12325.0,0.5098615705010413,inf,12325.0,1.0,0,2.0,1,11,0.0,11,0,10,10,0,5,0,0.6547911547911548,221.0,12,25.0,16,533.0,0.3452088452088452,6.0,5.0,4.0,59.0,5.363636363636363,0.2232,239.14285714285714,1,2,2,1,0,2,3,3,2,2.4050651605064752,2.236692409867886,0.46696482899889685,3.4175718849088272,2.0295926625804324,1.1157338903971823,0.7787350504465572,19.789003539159573,2.4796742852712494,1.148589764221139,3.363384421424491,20.08645970248014,5.116284721612833,2.9447517885353953,1.8119462711938026,3.584923665595884,216000
