MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,Neighborhood_mapped,rare_Exterior1st,rare_Exterior2nd,rare_Alley,rare_Condition1,rare_SaleType,rare_RoofStyle,rare_LotShape,rare_LandContour,rare_LandSlope,rare_Foundation,MasExist,AirCon,Electrical_SBrkr,Functional_Typ,GarageType_InHome,PavedDrive1,HasFence,MiscFeature1,SaleType_New_House,SaleCon_Normal,HasPool,Has2ndFloor,HasFireplace,total_Utility_Count,SqFtPerRoom,Total_Home_Quality,Product_Home_Quality,Total_Bathrooms,TotalSF,TotalPorchSF,YearBlRm,TotalExtQual,ProductExtQual,TotalBsmQual_And_Fin,TotalBsmQual,ProductBsmQual,TotalBsmFin,TotalGrgQual,ProductGrgQual,TotalQual,QualGr,QualPorch,QualExt,QualGrg,QlLivArea,QualSFNg,ProBsmQualPerTotFin,Age_YrBuilt,Age_YrRmd,Diff_YrRmd_YrBlt,Age_GarageYrBlt,Diff_GarYBlt_YrBlt,LivLotRatio,Spaciousness,GrArea+Basement,YrRemod*Basement,Count_OutSideSF,Rat_Out_Count,total_Area,Count_Areas,Rat_Areas_Count,total_Floors,Count_Floors,Rat_Floors_Count,Tot_Bsmt_per_Fin,OverallCond_Price_grade,space_Cluster,Areas_Cluster,Floors_Cluster,OutsideSF_Cluster,OverAll_QC_Cluster,YrBlt_Cluster,SalePrice,Predicted,is_train
20,RL,63.0,13072,SawyerW,1Fam,1Story,5,5,2004.0,2004.0,None,0.0,3,3,No,1,0.0,1,0.0,1114.0,1114.0,1114,0,0,1114,0.0,0.0,1,1,3,1,6,0,0,None,1983.8,None,0.0,0.0,0,Y,0,39,0,0,0,0,0,5,VinylSd,VinylSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,0,1,0,0,0,1,0,0,0,5,123.77777777777777,10,25,1.5,1114.0,39,4008.0,6,9,9,7,12,2,0,0,29,32306,234,0.0,0.0,32306,161530,6.0,5.0,5.0,0.0,25.200000000000045,-20.200000000000045,0.0852203182374541,185.66666666666666,2228.0,2232456.0,1,39.0,15300.0,3,5100.0,1114,1,1114.0,557.0,2,4,2,1,6,9,1,118962.81747925107,118962.81747925107,No
20,RL,60.0,12450,SawyerW,1Fam,1Story,5,5,2003.0,2004.0,None,0.0,3,3,No,6,836.0,1,0.0,278.0,1114.0,1114,0,0,1114,1.0,0.0,2,0,3,1,6,0,0,Detchd,2004.0,Unf,2.0,576.0,3,Y,0,42,0,0,0,0,0,5,VinylSd,VinylSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,0,1,0,0,0,1,0,0,0,5,123.77777777777777,10,25,3.0,1950.0,42,4007.0,6,9,14,7,12,7,6,9,40,44560,252,0.0,3456.0,44560,222800,1.7142857142857142,6.0,5.0,1.0,5.0,1.0,0.08947791164658635,185.66666666666666,2228.0,2232456.0,1,42.0,15254.0,4,3813.5,1114,1,1114.0,159.14285714285714,2,4,6,1,6,9,1,152280.28446906406,152280.28446906406,No
20,RL,61.0,7328,SawyerW,1Fam,1Story,7,5,2008.0,2009.0,BrkFace,140.0,3,3,No,1,0.0,1,0.0,1450.0,1450.0,1450,0,0,1450,0.0,0.0,2,0,2,1,6,0,0,Attchd,2008.0,RFn,3.0,788.0,3,Y,0,93,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,New,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,0,0,8,161.11111111111111,12,35,2.0,1450.0,93,4017.0,7,12,9,7,12,2,6,9,38,55100,651,980.0,4728.0,55100,275500,6.0,1.0,0.0,1.0,1.0,0.0,0.19787117903930132,241.66666666666666,2900.0,2913050.0,1,93.0,11156.0,5,2231.2,1450,1,1450.0,725.0,2,1,6,1,5,1,1,202978.41693267704,202978.41693267704,No
60,RL,43.0,11492,SawyerW,1Fam,2Story,7,5,1996.0,1997.0,BrkFace,132.0,3,3,No,6,637.0,1,0.0,276.0,913.0,913,1209,0,2122,1.0,0.0,2,1,4,1,8,1,3,Attchd,1997.0,RFn,2.0,559.0,3,Y,0,74,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,176.83333333333334,12,35,3.5,2759.0,74,3993.0,7,12,14,7,12,7,6,9,43,91246,518,924.0,3354.0,91246,456230,1.7142857142857142,13.0,12.0,1.0,12.0,1.0,0.18465019143752176,265.25,3035.0,1823261.0,1,74.0,15218.0,5,3043.6,2122,2,1061.0,130.42857142857142,2,7,0,5,6,1,1,221742.70495719198,221742.70495719198,No
60,RL,70.0,7703,SawyerW,1Fam,2Story,6,6,1992.0,1992.0,None,0.0,4,4,No,6,52.0,3,364.0,400.0,816.0,833,897,0,1730,0.0,0.0,2,1,3,1,6,0,0,Attchd,1992.0,RFn,2.0,528.0,3,Y,0,91,0,0,168,0,0,5,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,1,0,7,173.0,12,36,2.5,2146.0,259,3984.0,8,16,17,8,16,9,6,9,46,79580,2072,0.0,3168.0,79580,397900,1.7777777777777777,17.0,17.0,0.0,17.0,0.0,0.22458782292613266,288.3333333333333,2546.0,1625472.0,2,129.5,10777.0,4,2694.25,1730,2,865.0,90.66666666666667,3,7,9,3,1,9,1,187813.82001192903,187813.82001192903,No
120,RL,50.0,7175,SawyerW,TwnhsE,1Story,6,5,1990.0,1991.0,None,0.0,3,3,No,1,0.0,1,0.0,1332.0,1332.0,1332,0,0,1332,0.0,0.0,2,0,2,1,5,0,0,Attchd,1990.0,RFn,2.0,542.0,3,Y,0,60,0,0,0,0,0,5,Plywood,RARE,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,166.5,11,30,2.0,1332.0,60,3981.0,7,12,9,7,12,2,6,9,36,47952,420,0.0,3252.0,47952,239760,6.0,19.0,18.0,1.0,19.0,0.0,0.1856445993031359,266.4,2664.0,2652012.0,1,60.0,10381.0,4,2595.25,1332,1,1332.0,666.0,2,1,6,1,6,9,1,152822.57652660744,152822.57652660744,No
60,RL,70.0,9109,SawyerW,1Fam,2Story,7,5,1994.0,1994.0,None,0.0,3,3,No,2,36.0,6,596.0,122.0,754.0,754,786,0,1540,1.0,0.0,2,1,3,1,6,0,0,Attchd,1994.0,RFn,2.0,495.0,3,Y,140,32,0,0,0,0,0,5,VinylSd,VinylSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,1,0,7,154.0,12,35,3.5,2172.0,172,3988.0,7,12,15,7,12,8,6,9,44,67760,1204,0.0,2970.0,67760,338800,1.5,15.0,15.0,0.0,15.0,0.0,0.16906356350861784,256.6666666666667,2294.0,1503476.0,2,86.0,11898.0,4,2974.5,1540,2,770.0,94.25,2,7,9,3,0,1,1,169525.1858604663,169525.1858604663,No
60,RL,63.6,10274,SawyerW,1Fam,2Story,6,7,1986.0,1986.0,BrkFace,141.0,4,3,No,3,331.0,1,0.0,345.0,676.0,698,702,0,1400,0.0,0.0,2,1,3,1,6,0,0,Attchd,1986.0,RFn,2.0,465.0,3,Y,0,48,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,1,0,8,140.0,13,42,2.5,1731.0,48,3972.0,7,12,11,7,12,4,6,9,36,50400,336,987.0,2790.0,50400,252000,3.0,23.0,23.0,0.0,23.0,0.0,0.1362663032898579,233.33333333333334,2076.0,1342536.0,1,48.0,12956.0,5,2591.2,1400,2,700.0,169.0,3,3,9,9,6,6,1,152030.21543848523,152030.21543848523,No
90,RL,75.0,8250,SawyerW,Duplex,2Story,6,7,1981.0,1981.0,None,0.0,3,0,None,0,0.0,0,0.0,0.0,0.0,964,918,0,1882,0.0,0.0,2,0,4,2,8,2,3,Attchd,1981.0,Unf,2.0,612.0,3,Y,0,0,0,0,0,0,0,5,Wd Sdng,Wd Shng,None,Norm,WD,Gable,Reg,Lvl,Gtl,RARE,0,1,1,1,1,1,0,0,0,1,0,1,1,7,156.83333333333334,13,42,2.0,1882.0,0,3962.0,6,9,0,0,0,0,6,9,24,45168,0,0.0,3672.0,45168,225840,0.0,28.0,28.0,0.0,28.0,0.0,0.2281212121212121,235.25,1882.0,0.0,0,0.0,10744.0,3,3581.3333333333335,1882,2,941.0,0.0,3,7,9,3,6,3,0,146006.74101018294,146006.74101018294,No
20,RL,63.0,9750,Sawyer,1Fam,1Story,5,5,1962.0,1962.0,None,0.0,3,3,No,2,68.0,4,884.0,28.0,980.0,980,0,0,980,1.0,0.0,1,0,3,1,5,0,0,Detchd,1969.0,Unf,2.0,400.0,3,Y,0,28,0,0,0,0,0,3,HdBoard,Plywood,None,Norm,WD,Hip,IR1,Lvl,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,0,0,6,140.0,10,25,2.0,1932.0,28,3924.0,6,9,12,6,9,6,6,9,36,35280,168,0.0,2400.0,35280,105840,1.5,47.0,47.0,0.0,40.0,7.0,0.10051282051282051,196.0,1960.0,1922760.0,1,28.0,12110.0,4,3027.5,980,1,980.0,163.33333333333334,2,2,2,7,6,7,0,126833.33816115276,126833.33816115276,No
20,RL,69.0,8499,Sawyer,1Fam,1Story,5,6,1961.0,1961.0,None,0.0,3,3,No,6,660.0,1,0.0,204.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,0,Detchd,1982.0,Unf,2.0,732.0,3,Y,0,312,0,0,0,0,0,3,MetalSd,MetalSd,None,RARE,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,0,1,0,0,0,1,0,0,0,5,123.42857142857143,11,30,2.0,1524.0,312,3922.0,6,9,13,6,9,7,6,9,38,32832,1872,0.0,4392.0,32832,98496,1.2857142857142858,48.0,48.0,0.0,27.0,21.0,0.1016590187080833,172.8,1728.0,1694304.0,1,312.0,10959.0,4,2739.75,864,1,864.0,123.42857142857143,3,2,6,7,9,0,0,134139.63593261884,134139.63593261884,No
20,RL,69.2,9079,Sawyer,1Fam,1Story,5,5,1961.0,1961.0,None,0.0,3,3,No,4,864.0,1,0.0,0.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,5,0,0,Attchd,1961.0,Unf,1.0,440.0,3,Y,158,0,0,0,0,0,0,3,Wd Sdng,Plywood,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,123.42857142857143,10,25,1.0,1728.0,158,3922.0,6,9,11,6,9,5,6,9,34,29376,948,0.0,2640.0,29376,88128,1.8,48.0,48.0,0.0,48.0,0.0,0.09516466571208283,172.8,1728.0,1694304.0,1,158.0,11247.0,4,2811.75,864,1,864.0,172.8,2,2,2,7,0,7,0,123994.50422249644,123994.50422249644,No
20,RL,78.0,9316,Sawyer,1Fam,1Story,5,5,1965.0,1965.0,None,0.0,3,3,No,3,544.0,1,0.0,480.0,1024.0,1020,0,0,1020,0.0,0.0,2,0,3,1,5,0,0,Attchd,1965.0,Unf,1.0,288.0,3,Y,171,0,0,0,0,0,0,3,HdBoard,Plywood,None,Norm,RARE,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,0,0,0,0,6,127.5,10,25,2.0,1564.0,171,3930.0,6,9,10,6,9,4,6,9,34,34680,1026,0.0,1728.0,34680,104040,2.25,44.0,44.0,0.0,44.0,0.0,0.10948905109489052,204.0,2044.0,2012160.0,1,171.0,11648.0,4,2912.0,1020,1,1020.0,256.0,2,2,2,7,0,7,0,121210.51493247061,121210.51493247061,No
20,RL,60.8,7791,Sawyer,1Fam,1Story,5,8,1963.0,1995.0,None,0.0,4,3,No,5,624.0,1,0.0,288.0,912.0,912,0,0,912,1.0,0.0,1,0,3,1,6,0,0,Attchd,1963.0,RFn,1.0,300.0,3,Y,0,0,0,0,0,0,0,3,Plywood,Plywood,None,RARE,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,114.0,13,40,2.0,1536.0,0,3958.0,8,16,12,6,9,6,6,9,40,36480,0,0.0,1800.0,36480,109440,1.5,46.0,14.0,32.0,46.0,0.0,0.11705814401232191,152.0,1824.0,1819440.0,0,0.0,9915.0,4,2478.75,912,1,912.0,152.0,3,2,1,7,6,6,0,131042.14482243877,131042.14482243877,No
20,RL,65.0,7150,Sawyer,1Fam,1Story,5,6,1962.0,1962.0,BrkFace,60.0,3,3,No,2,140.0,4,590.0,182.0,912.0,912,0,0,912,0.0,1.0,1,0,3,1,6,0,0,Attchd,1962.0,Unf,1.0,252.0,3,Y,0,0,0,0,0,0,0,3,VinylSd,VinylSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,0,7,114.0,11,30,1.5,1642.0,0,3924.0,6,9,12,6,9,6,6,9,36,32832,0,360.0,1512.0,32832,98496,1.5,47.0,47.0,0.0,47.0,0.0,0.12755244755244755,152.0,1824.0,1789344.0,0,0.0,9286.0,5,1857.2,912,1,912.0,152.0,3,2,1,7,6,0,0,122570.50954677525,122570.50954677525,No
20,RL,95.0,15676,Veenker,1Fam,1Story,8,8,1980.0,1980.0,BrkFace,115.0,4,4,Gd,5,1733.0,3,92.0,189.0,2014.0,2014,0,0,2014,1.0,0.0,2,0,2,1,6,2,4,Attchd,1980.0,RFn,3.0,864.0,3,Y,462,0,0,255,0,0,0,7,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,RARE,Gtl,CBlock,1,1,1,0,1,1,1,0,0,1,0,0,1,7,223.77777777777777,16,64,3.0,3839.0,717,3960.0,8,16,16,8,16,8,6,9,46,92644,5736,920.0,5184.0,92644,648508,2.0,29.0,29.0,0.0,29.0,0.0,0.1284766522071957,335.6666666666667,4028.0,3987720.0,2,358.5,20683.0,5,4136.6,2014,1,2014.0,251.75,3,5,7,2,2,4,0,315031.5540816982,315031.5540816982,No
60,RL,85.0,11949,NoRidge,1Fam,2Story,7,8,1991.0,2008.0,BrkFace,196.0,4,3,No,6,601.0,5,216.0,158.0,975.0,975,780,0,1755,0.0,1.0,2,1,3,1,7,1,3,Attchd,1991.0,Unf,2.0,524.0,3,Y,502,60,0,0,0,0,0,10,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,1,0,0,1,0,1,1,9,159.54545454545453,15,56,3.0,2572.0,562,3999.0,8,16,18,7,12,11,6,9,48,84240,4496,1568.0,3144.0,84240,842400,1.0909090909090908,18.0,1.0,17.0,18.0,0.0,0.14687421541551593,250.71428571428572,2730.0,1957800.0,2,281.0,15399.0,5,3079.8,1755,2,877.5,88.63636363636364,3,7,0,3,4,4,1,225575.2632083256,225575.2632083256,No
160,FV,32.0,2880,Somerst,Twnhs,2Story,7,5,2004.0,2005.0,None,0.0,3,3,No,1,0.0,1,0.0,1376.0,1376.0,1376,1629,0,3005,0.0,0.0,2,1,3,1,9,1,3,BuiltIn,2004.0,Fin,3.0,704.0,3,Y,0,177,0,0,0,0,0,7,MetalSd,MetalSd,RARE,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,0,1,1,0,0,0,1,0,1,1,6,231.15384615384616,12,35,2.5,3005.0,177,4009.0,7,12,9,7,12,2,6,9,38,114190,1239,0.0,4224.0,114190,799330,6.0,5.0,4.0,1.0,5.0,0.0,1.0434027777777777,333.8888888888889,4381.0,2758880.0,1,177.0,7965.0,4,1991.25,3005,2,1502.5,688.0,2,0,0,5,5,1,1,253479.09698171838,253479.09698171838,No
120,FV,41.6,3830,Somerst,TwnhsE,1Story,6,5,2008.0,2008.0,Stone,280.0,3,3,No,1,0.0,1,0.0,1726.0,1726.0,1726,0,0,1726,0.0,0.0,2,1,2,1,6,1,4,Attchd,2008.0,Fin,2.0,561.0,3,Y,0,254,0,0,0,0,0,7,VinylSd,VinylSd,RARE,Norm,New,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,0,1,8,172.6,11,30,2.5,1726.0,254,4016.0,7,12,9,7,12,2,6,9,37,63862,1778,1960.0,3366.0,63862,447034,6.0,1.0,1.0,0.0,1.0,0.0,0.4506527415143603,287.6666666666667,3452.0,3465808.0,1,254.0,8123.0,5,1624.6,1726,1,1726.0,863.0,2,1,4,4,5,9,1,205048.99522732222,205048.99522732222,No
120,FV,38.8,4217,Somerst,TwnhsE,1Story,6,5,2008.0,2008.0,Stone,252.0,3,3,No,6,962.0,1,0.0,183.0,1145.0,1256,0,0,1256,1.0,0.0,1,1,1,1,5,1,4,Attchd,2008.0,Fin,2.0,641.0,3,Y,0,169,0,0,0,0,0,7,VinylSd,VinylSd,RARE,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,1,7,157.0,11,30,2.5,2218.0,169,4016.0,7,12,14,7,12,7,6,9,42,52752,1183,1764.0,3846.0,52752,369264,1.7142857142857142,1.0,1.0,0.0,1.0,0.0,0.29784206782072564,251.2,2401.0,2299160.0,1,169.0,7511.0,5,1502.2,1256,1,1256.0,163.57142857142858,2,2,4,1,5,9,1,189276.75502089655,189276.75502089655,No
160,FV,34.0,2998,Somerst,TwnhsE,2Story,6,5,2000.0,2000.0,BrkFace,513.0,3,3,No,6,507.0,1,0.0,249.0,756.0,756,756,0,1512,1.0,0.0,2,1,2,1,4,0,0,Detchd,2000.0,Unf,2.0,440.0,3,Y,0,32,0,0,0,0,0,7,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,0,1,0,0,0,1,0,1,0,7,189.0,11,30,3.5,2019.0,32,4000.0,7,12,14,7,12,7,6,9,42,63504,224,3591.0,2640.0,63504,444528,1.7142857142857142,9.0,9.0,0.0,9.0,0.0,0.5043362241494329,378.0,2268.0,1512000.0,1,32.0,6219.0,5,1243.8,1512,2,756.0,108.0,2,3,4,3,6,9,1,167926.11107784425,167926.11107784425,No
160,FV,35.0,3768,Somerst,TwnhsE,2Story,7,5,1999.0,1999.0,BrkFace,218.0,3,3,No,6,549.0,1,0.0,142.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,6,0,0,Detchd,1999.0,Unf,2.0,506.0,3,Y,0,34,0,0,0,0,0,7,MetalSd,MetalSd,None,Norm,WD,Hip,Reg,Lvl,Gtl,PConc,1,1,1,1,0,1,0,0,0,1,0,1,0,7,145.2,12,35,3.5,2001.0,34,3998.0,7,12,14,7,12,7,6,9,43,62436,238,1526.0,3036.0,62436,437052,1.7142857142857142,10.0,10.0,0.0,10.0,0.0,0.3853503184713376,242.0,2143.0,1381309.0,1,34.0,6635.0,5,1327.0,1452,2,726.0,98.71428571428571,2,3,4,9,6,1,1,171744.76335916747,171744.76335916747,No
20,RL,108.0,14694,Veenker,1Fam,1Story,8,9,1977.0,2008.0,BrkFace,450.0,5,4,Gd,6,1252.0,5,136.0,306.0,1694.0,1694,0,0,1694,1.0,0.0,2,0,2,1,5,1,4,Attchd,1977.0,Fin,2.0,642.0,3,Y,501,120,0,225,0,0,0,7,MetalSd,MetalSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,1,7,211.75,17,72,3.0,3082.0,846,3985.0,10,25,19,8,16,11,6,9,53,89782,8460,4500.0,3852.0,89782,628474,1.4545454545454546,32.0,1.0,31.0,32.0,0.0,0.11528515040152443,338.8,3388.0,3401552.0,3,282.0,19174.0,5,3834.8,1694,1,1694.0,154.0,3,5,7,4,2,4,0,310995.88894983043,310995.88894983043,No
20,RL,110.0,15417,Veenker,1Fam,1Story,7,5,1981.0,1981.0,None,0.0,3,3,Mn,2,121.0,1,0.0,1619.0,1740.0,1740,0,0,1740,0.0,0.0,1,1,2,1,7,0,0,Attchd,1981.0,RFn,2.0,540.0,3,Y,228,20,218,0,0,0,0,7,BrkFace,RARE,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,174.0,12,35,1.5,1861.0,466,3962.0,7,12,10,7,12,3,6,9,37,64380,3262,0.0,3240.0,64380,450660,4.0,28.0,28.0,0.0,28.0,0.0,0.11286242459622495,248.57142857142858,3480.0,3446940.0,3,155.33333333333334,19437.0,4,4859.25,1740,1,1740.0,580.0,2,5,7,4,3,1,0,230728.0923602641,230728.0923602641,No
80,RL,80.0,9600,Veenker,1Fam,SLvl,8,5,1976.0,1976.0,BrkFace,200.0,4,3,No,1,0.0,1,0.0,392.0,392.0,1487,1012,0,2499,0.0,0.0,2,1,4,1,5,1,4,Attchd,1976.0,Unf,2.0,527.0,3,Y,0,64,0,0,0,0,0,7,Plywood,Plywood,None,RARE,WD,Gable,Reg,RARE,RARE,CBlock,1,1,1,1,1,1,0,0,0,0,0,1,1,7,277.6666666666667,13,40,2.5,2499.0,64,3952.0,8,16,8,6,9,2,6,9,38,94962,512,1600.0,3162.0,94962,664734,4.5,33.0,33.0,0.0,33.0,0.0,0.2603125,499.8,2891.0,774592.0,1,64.0,13218.0,5,2643.6,2499,2,1249.5,196.0,2,0,0,6,6,1,0,202845.3742093165,202845.3742093165,No
60,RL,91.4,12732,NWAmes,1Fam,2Story,7,6,1974.0,1974.0,None,0.0,3,3,Mn,6,560.0,2,42.0,150.0,752.0,1285,782,0,2067,0.0,0.0,2,1,3,1,7,2,3,Attchd,1974.0,RFn,2.0,784.0,3,Y,297,40,0,0,0,0,0,5,VinylSd,VinylSd,None,RARE,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,1,1,7,187.9090909090909,13,42,2.5,2669.0,337,3948.0,6,9,14,6,9,8,6,9,40,82680,2022,0.0,4704.0,82680,413400,1.125,35.0,35.0,0.0,35.0,0.0,0.1623468426013195,295.2857142857143,2819.0,1484448.0,2,168.5,16335.0,4,4083.75,2067,2,1033.5,94.0,3,7,0,0,0,0,0,226518.01441105,226518.01441105,No
60,RL,80.0,10400,NWAmes,1Fam,2Story,6,7,1967.0,1997.0,BrkFace,256.0,3,3,No,1,0.0,1,0.0,932.0,932.0,1271,1369,0,2640,0.0,0.0,2,1,5,1,8,1,3,Attchd,1967.0,RFn,2.0,515.0,3,Y,0,120,0,0,168,0,0,5,MetalSd,MetalSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,220.0,13,42,2.5,2640.0,288,3964.0,6,9,8,6,9,2,6,9,34,89760,1728,1536.0,3090.0,89760,448800,4.5,42.0,12.0,30.0,42.0,0.0,0.25384615384615383,330.0,3572.0,1861204.0,2,144.0,14743.0,5,2948.6,2640,2,1320.0,466.0,3,0,0,5,1,6,0,223920.15888223372,223920.15888223372,No
20,RL,80.0,9600,NWAmes,1Fam,1Story,5,5,1969.0,1969.0,BrkFace,128.0,3,3,Mn,5,553.0,3,147.0,588.0,1288.0,1336,0,0,1336,0.0,1.0,2,0,3,1,6,1,2,Attchd,1969.0,RFn,2.0,502.0,3,Y,312,11,0,0,0,0,650,5,HdBoard,HdBoard,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,1,0,1,0,0,1,8,148.44444444444446,10,25,2.5,2036.0,323,3938.0,6,9,15,7,12,8,6,9,38,50768,1938,768.0,3012.0,50768,253840,1.5,40.0,40.0,0.0,40.0,0.0,0.13916666666666666,222.66666666666666,2624.0,2536072.0,2,161.5,12854.0,5,2570.8,1336,1,1336.0,161.0,2,4,6,1,0,9,0,160177.32455162803,160177.32455162803,No
20,RL,75.0,9000,NWAmes,1Fam,1Story,6,5,1969.0,1969.0,BrkFace,200.0,3,3,Av,4,955.0,1,0.0,261.0,1216.0,1216,0,0,1216,1.0,0.0,1,0,3,1,5,0,0,Attchd,1969.0,Unf,1.0,336.0,3,Y,0,0,0,0,0,0,0,5,HdBoard,HdBoard,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,0,0,0,0,7,173.71428571428572,11,30,2.0,2171.0,0,3938.0,6,9,11,6,9,5,6,9,35,42560,0,1200.0,2016.0,42560,212800,1.8,40.0,40.0,0.0,40.0,0.0,0.1351111111111111,243.2,2432.0,2394304.0,0,0.0,11968.0,5,2393.6,1216,1,1216.0,243.2,2,4,2,1,6,0,0,133583.1396579577,133583.1396579577,No
60,RL,88.6,13774,NWAmes,1Fam,2Story,7,7,1977.0,1992.0,BrkFace,283.0,4,3,No,6,432.0,1,0.0,476.0,908.0,1316,972,0,2288,0.0,0.0,1,2,4,1,8,2,3,Attchd,1977.0,RFn,2.0,520.0,3,Y,321,72,0,0,156,0,0,5,HdBoard,HdBoard,None,Norm,WD,Hip,IR1,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,190.66666666666666,14,49,2.0,2720.0,549,3969.0,7,12,14,7,12,7,6,9,43,98384,3843,1981.0,3120.0,98384,491920,1.7142857142857142,32.0,17.0,15.0,32.0,0.0,0.16611006243647453,286.0,3196.0,1808736.0,3,183.0,17773.0,5,3554.6,2288,2,1144.0,129.71428571428572,3,0,0,5,1,4,0,234039.98655801662,234039.98655801662,No
20,RL,62.0,7130,NAmes,1Fam,1Story,5,6,1967.0,1967.0,None,0.0,3,3,No,4,648.0,1,0.0,216.0,864.0,864,0,0,864,0.0,1.0,1,0,2,1,5,0,0,Attchd,1967.0,Fin,1.0,312.0,3,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,1,0,0,1,0,0,0,7,123.42857142857143,11,30,1.5,1512.0,0,3934.0,6,9,11,6,9,5,6,9,34,29376,0,0.0,1872.0,29376,88128,1.8,42.0,42.0,0.0,42.0,0.0,0.1211781206171108,172.8,1728.0,1699488.0,0,0.0,9170.0,4,2292.5,864,1,864.0,172.8,3,2,1,7,6,0,0,123535.53413898157,123535.53413898157,No
20,RL,80.0,9600,NAmes,1Fam,1Story,5,5,1967.0,1967.0,None,0.0,3,3,No,1,0.0,1,0.0,1568.0,1568.0,1568,0,0,1568,0.0,0.0,1,1,3,1,7,0,0,Attchd,1967.0,Unf,2.0,440.0,3,Y,160,40,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,COD,Hip,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,156.8,10,25,1.5,1568.0,200,3934.0,6,9,8,6,9,2,6,9,31,48608,1200,0.0,2640.0,48608,145824,4.5,42.0,42.0,0.0,42.0,0.0,0.16333333333333333,224.0,3136.0,3084256.0,2,100.0,13176.0,4,3294.0,1568,1,1568.0,784.0,2,1,6,4,0,7,0,138646.7042215162,138646.7042215162,No
